ID,Name,Business_Operation_Year,Franchise,Own_Lease,Number_Of_Staff_Before_Covid,Number_Of_Staff_During_Covid,Number_Of_Staff_During_Reopen,Total_Hours_Per_Week_Before_Covid,Total_Hours_Per_Week_During_Covid,Total_Hours_Per_Week_During_Reopen,Delivery,Curbside_Pickup,Dine_In_Service,Patio_Service,Cuisine,Offer_Alcohol,Price_Point_Target,Income_052019_062019,Income_052020_062020,Income_052021_062021,Profit_052019_062019,Profit_052020_062020,Profit_052021_062021,Selected_Open,Helpfulness,Long,Lat,Helpfulness_Factor
1925,FRESHII,Under 1 year,N,Lease,37,16,31,85,9,81,Y,Y,Y,N,Others,Y,Average,350951,140978,241306,11983,2513,8239,Y,2,-79.37459,43.64237,2
1927,FRESHII,Under 1 year,N,Lease,19,16,53,130,48,70,Y,N,N,N,Chinese,N,Low-end,209878,79897,140624,7163,139,4799,Y,5,-79.41899,43.73162,5
1941,FRESHII,1-5 years,Y,Lease,69,13,2,92,40,50,Y,N,Y,N,Mediterranean,N,Average,185807,43029,167222,7591,2665,6832,Y,2,-79.41314,43.68902,2
1951,FRIENDSHIP RESTAURANT,1-5 years,Y,Lease,56,2,57,102,44,66,Y,N,Y,N,Others,N,Average,234541,65354,347899,6620,2657,9820,Y,1,-79.32228,43.77603,1
1953,FRITOU,Under 1 year,Y,Lease,50,11,48,94,13,59,N,Y,Y,N,Others,Y,Average,360469,129430,293177,9706,1786,7894,Y,3,-79.55927,43.74895,3
1962,FULLALUV,11-20 years,N,Lease,36,11,14,78,2,53,Y,Y,Y,N,Thai,N,High-end,783171,110608,426553,18544,807,10100,Y,5,-79.50382,43.70393,5
1966,FUNNY BONES,11-20 years,N,Own,16,4,61,93,12,44,Y,Y,Y,N,Indian,N,High-end,498480,50878,401832,17589,6533,14179,Y,3,-79.50883,43.59976,3
1974,FUWA FUWA,11-20 years,N,Lease,28,18,2,142,60,72,Y,Y,N,Y,Japanese,Y,Low-end,165125,94599,99390,3825,482,2302,Y,5,-79.39909,43.71159,5
1983,Flaming Kitchen,Under 1 year,Y,Lease,52,15,27,114,29,72,Y,Y,Y,N,Chinese,N,Average,288690,115663,327599,11996,861,13613,Y,5,-79.28761,43.80514,5
1985,Freshii,6-10 years,Y,Lease,59,2,53,92,38,77,Y,Y,N,N,Others,N,Low-end,251841,43516,128897,10284,6318,5263,Y,5,-79.25463,43.78545,5
1989,G J RESTAURANT,1-5 years,N,Lease,40,13,39,87,54,85,Y,Y,Y,N,American,N,Low-end,123553,54004,84988,3391,1359,2332,Y,3,-79.47581,43.7671,3
1991,G. G. BAR & EATERY,11-20 years,N,Lease,38,9,50,167,49,46,N,Y,N,N,American,N,High-end,574604,213575,567066,21912,4705,21624,Y,5,-79.32831,43.67061,5
1995,GABBY'S,11-20 years,Y,Lease,45,13,41,116,19,79,Y,N,N,N,Vietnamese,Y,Average,297344,4350,290679,12239,4350,11965,Y,4,-79.38498,43.70928,4
1997,GABBY'S,Under 1 year,N,Lease,43,7,15,101,49,64,Y,N,N,N,Greek,N,High-end,651946,63646,268060,18664,3788,7674,Y,5,-79.37035,43.65075,5
2003,GABBY'S ROADHOUSE,1-5 years,Y,"Lease, want to purchase",31,19,4,163,38,91,Y,Y,Y,N,Greek,N,Average,206668,40231,115729,5360,112,3001,Y,1,-79.4029,43.72929,1
2007,GALLERY SUSHI,Under 1 year,Y,Lease,51,15,36,117,51,97,Y,Y,N,N,Korean,Y,Low-end,126693,11915,159904,5564,2170,7023,Y,1,-79.39034,43.65443,1
2010,GANGNAM SUSHI RESTAURANT,1-5 years,N,"Lease, want to purchase",39,6,7,99,52,92,N,N,Y,N,Mexican,N,Low-end,230162,86687,126661,7585,1132,4174,Y,1,-79.39923,43.76384,1
2031,GEORGE THE GREEK,11-20 years,N,Own,5,18,68,73,0,86,N,Y,Y,N,Mediterranean,N,Average,340911,29609,276120,13922,2917,11276,Y,4,-79.53405,43.59415,4
2052,GINO'S PIZZA & WING MACHINE,Over 20 years,N,"Lease, want to purchase",62,14,60,154,35,60,Y,Y,Y,N,Indian,N,Average,455850,90426,164552,11027,5608,3980,Y,1,-79.55934,43.74915,1
2061,GLAMOUR SPORTS BAR,1-5 years,Y,"Lease, want to purchase",68,17,41,158,19,85,Y,Y,N,N,Mediterranean,Y,High-end,421621,93328,609540,9725,3027,14060,Y,5,-79.45334,43.67603,5
2065,GLOBE BISTRO,11-20 years,Y,Lease,10,16,64,130,39,73,N,N,N,Y,Chinese,N,Low-end,160668,2820,136677,5936,1746,5049,Y,5,-79.3581,43.67658,5
2075,GOLDEN (GECKO) COFFEE,1-5 years,N,Lease,67,8,55,151,33,74,Y,N,Y,N,Mexican,N,High-end,658300,93018,492691,23252,2917,17402,Y,5,-79.48746,43.65597,5
2078,GOLDEN CRISP FISH & CHIPS,Under 1 year,N,Own,53,15,42,127,51,90,Y,Y,N,N,Mexican,Y,Average,451076,104051,143515,10547,690,3355,Y,1,-79.49903,43.69025,1
2084,GOLDEN HOUSE CHINESE RESTAURANT,1-5 years,N,Lease,61,18,60,153,67,51,Y,N,N,N,Chinese,N,High-end,553094,136815,302242,13585,5526,7423,Y,5,-79.30184,43.76043,5
2085,GOLDEN KRUST CARIBBEAN RESTAURANT,1-5 years,Y,Own,69,18,58,103,5,59,Y,N,Y,N,Others,N,High-end,494047,62418,228034,15878,2624,7329,Y,2,-79.51253,43.72097,2
2095,GOLDEN THAI RESTAURANT,11-20 years,N,Own,49,16,11,115,48,67,Y,Y,Y,N,Japanese,Y,Low-end,235296,83956,85131,9157,3753,3313,Y,2,-79.37534,43.65233,2
2099,GOLDSTONE NOODLE,11-20 years,N,Own,66,6,3,163,50,58,Y,N,Y,N,Italian,N,Low-end,196832,96344,155355,4663,264,3680,Y,2,-79.39788,43.65223,2
2101,GONG CHA,1-5 years,Y,Own,55,3,18,88,40,97,N,Y,Y,N,American,Y,Average,249201,95729,369761,10487,5446,15561,Y,4,-79.41456,43.77731,4
2103,GONG CHA,11-20 years,N,Lease,28,10,48,100,63,46,N,Y,N,N,Mediterranean,N,Low-end,171892,49297,153642,7018,1823,6273,Y,5,-79.39693,43.64882,5
2113,GOOD KARMA QUEEN STREET,6-10 years,N,Own,27,3,55,103,27,82,Y,N,N,N,Vietnamese,N,High-end,753578,267610,344126,24731,4330,11293,Y,5,-79.35034,43.65862,5
2116,GOOD TASTE CASSEROLE RICE,6-10 years,Y,"Lease, want to purchase",27,18,8,131,11,72,Y,N,Y,N,Italian,Y,Average,315046,121662,345659,12628,1546,13855,Y,4,-79.32185,43.81507,4
2120,GOOD VIBES KITCHEN,1-5 years,N,Lease,49,1,19,75,51,74,Y,Y,Y,N,Italian,N,Average,310797,89441,175625,12095,5461,6835,Y,5,-79.32979,43.68181,5
2128,GOURMET MALAYSIA,Over 20 years,Y,Own,47,6,48,165,7,85,N,Y,Y,Y,Greek,N,Average,381858,88386,103004,11572,2598,3121,Y,5,-79.26686,43.78898,5
2130,GOVINDA'S VEGETARIAN CUISINE,1-5 years,Y,Lease,59,13,50,72,9,91,N,Y,Y,N,Mediterranean,N,Average,377355,84018,308271,15621,5128,12761,Y,5,-79.39709,43.677,5
2131,GRACE O'MALLEY'S,1-5 years,N,Lease,42,11,26,139,29,76,Y,Y,Y,N,American,N,Average,250872,142603,445906,6079,3326,10805,Y,4,-79.38841,43.64758,4
2138,GRANITE BREWERY,11-20 years,Y,Own,6,3,44,144,22,71,Y,N,Y,N,Vietnamese,Y,Low-end,190137,119393,122872,7206,2797,4657,Y,5,-79.38955,43.70826,5
2141,GRAZIE,11-20 years,N,Own,51,7,28,75,49,44,Y,Y,Y,N,Korean,Y,Low-end,178078,14009,123475,5797,2552,4020,Y,5,-79.39857,43.70935,5
2146,GREEN AND SPROUTS,1-5 years,N,Lease,15,19,61,147,1,81,Y,Y,Y,N,Chinese,N,Average,338054,175475,424039,8389,3501,10523,Y,2,-79.22091,43.80933,2
2149,GREEN BOX EXPRESS,1-5 years,N,Own,37,3,26,158,19,43,N,Y,Y,N,Italian,Y,High-end,685301,116398,509396,21438,4754,15935,Y,5,-79.38664,43.64961,5
2171,GRILLIES,11-20 years,Y,Lease,11,15,34,141,42,77,N,N,Y,N,Mediterranean,N,High-end,495574,97031,302502,13783,433,8413,Y,5,-79.37534,43.70524,5
2173,GROSSMAN'S TAVERN,1-5 years,Y,Lease,37,17,38,143,15,79,Y,Y,N,Y,Mexican,N,Low-end,133659,40205,90408,5997,561,4056,Y,5,-79.39914,43.65601,5
2180,GUSTO LUNGO TRATTORIA,Under 1 year,Y,Own,15,5,23,89,61,74,Y,Y,N,Y,Greek,N,Average,434901,129229,168229,10995,1033,4253,Y,5,-79.38778,43.70309,5
2184,GYU - KAKU JAPANESE BBQ,Over 20 years,N,Lease,32,16,53,85,52,49,N,N,Y,N,Chinese,Y,Low-end,261843,67042,119757,11028,710,5044,Y,1,-79.33171,43.77088,1
2186,GYUBEE JAPANESE BBQ,11-20 years,Y,Lease,29,19,63,120,1,60,Y,N,N,Y,Chinese,Y,Average,472991,69218,183465,16029,3739,6217,Y,5,-79.40065,43.66718,5
2187,GYUBEE JAPANESE GRILL,1-5 years,Y,Lease,53,19,31,155,17,50,Y,Y,Y,N,Italian,Y,Average,490476,315040,126807,22008,4304,5690,Y,1,-79.29337,43.8157,1
2188,GYUBEE JAPANESE GRILL,1-5 years,Y,Lease,21,18,5,117,12,90,Y,Y,Y,N,Others,N,High-end,636778,247536,426375,20659,423,13833,Y,1,-79.38562,43.65517,1
2190,GYUGYUYA,1-5 years,N,Own,9,7,61,143,12,41,Y,N,N,Y,Mexican,N,High-end,713226,46931,326869,14698,2850,6736,Y,3,-79.40775,43.66591,3
2194,GYUKATSU KYOTO KATSUGYU,11-20 years,N,Lease,7,10,40,93,48,78,Y,N,Y,N,Mediterranean,Y,Low-end,204816,7706,153461,6219,1387,4660,Y,3,-79.37621,43.65688,3
2197,Ghadir Fish Restaurant,1-5 years,N,Own,26,10,12,117,21,89,Y,N,Y,N,Chinese,N,Low-end,138270,38803,141914,3159,859,3242,Y,5,-79.30444,43.74359,5
2199,Ginger and Onion Cuisine,1-5 years,Y,"Lease, want to purchase",25,7,67,110,29,91,Y,N,Y,Y,Indian,N,Low-end,228342,27079,167000,8121,3865,5939,Y,5,-79.27736,43.82625,5
2205,Gong Cha,11-20 years,N,Lease,45,3,51,80,26,46,Y,N,Y,Y,American,N,Low-end,267443,104631,221487,9298,799,7700,Y,5,-79.25604,43.77325,5
2206,Good Rebel,6-10 years,N,Lease,46,18,28,112,13,59,Y,Y,Y,Y,Japanese,N,Average,328772,131651,146472,9984,1023,4448,Y,5,-79.4347,43.64963,5
2211,HA GOW,Over 20 years,Y,Own,32,14,38,80,53,42,Y,Y,Y,N,Others,Y,Average,431193,114772,303531,15335,1449,10795,Y,3,-79.3376,43.68058,3
2212,HA NOI 3 SEASONS,Under 1 year,N,Own,16,18,25,114,10,69,Y,Y,Y,N,Japanese,N,Low-end,153624,12166,80494,6468,2346,3389,Y,1,-79.35216,43.66576,1
2219,HAILED COFFEE,Under 1 year,N,Lease,19,6,10,151,68,97,Y,Y,N,Y,Thai,N,Average,426088,215192,185162,14814,4441,6437,Y,2,-79.34542,43.66689,2
2223,HAKATA SHORYUKEN RAMEN,1-5 years,N,Lease,43,13,49,145,33,80,Y,N,N,N,Greek,N,Average,213750,59427,294812,5723,868,7894,Y,3,-79.4136,43.77356,3
2227,HAKKA FLAME,6-10 years,N,Lease,43,18,37,146,49,67,N,Y,Y,N,Japanese,N,Average,324957,75785,287485,13973,4385,12362,Y,2,-79.32209,43.67209,2
2237,HALO BREWERY,1-5 years,N,Lease,24,5,55,90,57,69,Y,Y,Y,Y,Chinese,N,Low-end,120435,47669,96570,2992,1064,2399,Y,5,-79.44643,43.66175,5
2241,HANA KOREA,1-5 years,N,Lease,25,8,46,154,2,71,Y,N,Y,N,Mediterranean,N,Average,246424,70834,219338,6122,1501,5449,Y,1,-79.3943,43.65583,1
2242,HANA SUSHI AND CAFE,11-20 years,N,Lease,28,9,57,108,66,81,Y,N,Y,N,Italian,Y,Average,341816,196812,375395,13052,6328,14334,Y,1,-79.38443,43.66173,1
2250,HAPA IZAKAYA RESTAURANT,Over 20 years,N,Own,62,18,41,146,17,84,Y,N,Y,N,Others,Y,High-end,762180,72114,409761,16662,201,8958,Y,5,-79.41421,43.65525,5
2253,HAPPY DAY'S RESTAURANT & BAR,Under 1 year,N,Lease,45,18,50,122,41,71,N,Y,Y,N,Korean,N,High-end,782673,69262,328924,18920,10118,7951,Y,2,-79.31871,43.68463,2
2254,HAPPY LAMB HOT POT,1-5 years,Y,Own,34,11,69,129,21,94,Y,Y,Y,N,Korean,N,High-end,746843,175069,398176,17735,3644,9455,Y,1,-79.39534,43.65342,1
2262,HARD LUCK,11-20 years,N,Lease,39,1,54,130,1,53,Y,Y,Y,N,Greek,N,Low-end,264253,25906,115929,9530,2089,4181,Y,1,-79.40756,43.65222,1
2263,HARMONY CHINESE RESTAURANT,1-5 years,N,Lease,22,1,66,83,65,40,N,Y,Y,Y,Japanese,Y,Low-end,124797,30918,147318,4856,1592,5732,Y,5,-79.39697,43.65326,5
2264,HARRY AND BROTHERS RESTAURANT,6-10 years,Y,Lease,20,6,53,158,55,72,N,Y,Y,N,Greek,Y,High-end,450516,224081,345360,14454,1780,11080,Y,1,-79.50393,43.70198,1
2276,HARVEY'S,Over 20 years,Y,Lease,16,6,27,131,57,60,Y,N,Y,Y,Italian,Y,Average,381780,179894,293119,12787,5654,9817,Y,5,-79.6023,43.73514,5
2279,HARVEY'S,11-20 years,N,Own,29,8,62,86,39,91,Y,N,Y,N,Japanese,Y,Average,512359,91761,168611,11344,2806,3733,Y,1,-79.39328,43.79191,1
2281,HARVEY'S,1-5 years,N,Own,20,12,32,133,42,43,Y,N,N,Y,Chinese,Y,High-end,752480,81700,471730,31032,11180,19454,Y,1,-79.46756,43.67113,1
2282,HARVEY'S,1-5 years,Y,Own,21,13,67,141,52,83,Y,Y,Y,Y,Greek,Y,Average,325080,59092,351271,10700,4629,11563,Y,5,-79.37629,43.66052,5
2288,HASTY MARKET,1-5 years,N,Own,41,18,25,155,26,85,N,N,N,N,Mexican,Y,Average,389350,174785,255777,12842,2035,8436,Y,3,-79.60589,43.73413,3
2291,HAWTHORNE,6-10 years,N,Own,46,14,23,151,6,88,Y,N,Y,N,Others,Y,Low-end,205747,115650,153693,5940,1355,4437,Y,5,-79.37619,43.65254,5
2293,HAYMISHE BAGEL,11-20 years,N,Own,34,8,45,107,53,45,Y,Y,Y,N,Mexican,N,Average,461195,159531,279518,17114,1645,10372,Y,5,-79.42921,43.71828,5
2308,HENRY VIII ALE HOUSE,6-10 years,N,Lease,40,10,23,144,29,57,N,Y,Y,N,Mexican,N,High-end,784456,377702,435598,33029,3960,18341,Y,3,-79.51423,43.64701,3
2313,HERO CERTIFIED BURGERS,Over 20 years,N,"Lease, want to purchase",22,19,45,129,55,66,Y,Y,N,N,Greek,Y,Average,360826,102146,269905,8516,187,6370,Y,1,-79.53423,43.59567,1
2317,HERO CERTIFIED BURGERS,Over 20 years,Y,Own,21,9,33,120,40,84,Y,Y,Y,N,Greek,N,High-end,483816,57721,488247,17522,8496,17682,Y,1,-79.41236,43.6886,1
2321,HERO CERTIFIED BURGERS,11-20 years,N,"Lease, want to purchase",42,3,3,121,45,48,Y,Y,N,N,Chinese,Y,Low-end,221141,5312,105478,9679,2931,4616,Y,5,-79.38053,43.66554,5
2332,HIGH LOW PUB,1-5 years,Y,Own,57,11,30,96,48,84,Y,N,N,N,Greek,N,High-end,645844,55388,466824,15640,1734,11305,Y,1,-79.45663,43.6554,1
2335,HIGHLAND FISH & CHIPS,11-20 years,N,"Lease, want to purchase",44,10,52,115,62,89,Y,Y,Y,N,Japanese,Y,Low-end,247241,24546,87426,9463,2589,3346,Y,5,-79.18404,43.78746,5
2344,HO LEE CHOW/THE RUSTY NAIL PUB,1-5 years,N,Lease,21,12,68,161,67,50,Y,Y,N,N,Mexican,N,High-end,498583,223658,333409,13335,3817,8917,Y,1,-79.30986,43.68657,1
2348,HOGTOWN VEGAN,Under 1 year,N,Lease,51,19,33,126,63,62,Y,N,Y,N,Italian,Y,Low-end,214064,101300,223157,6833,1666,7123,Y,1,-79.40517,43.65698,1
2351,HOKKAIDO RAMEN SANTOUKA,Over 20 years,N,Lease,45,11,4,108,55,69,Y,N,Y,N,Korean,Y,High-end,481580,198235,458722,13551,1634,12908,Y,1,-79.39713,43.70213,1
2353,HOLIDAY INN - RESTAURANT,Under 1 year,N,Own,66,9,47,126,44,85,N,Y,Y,N,Greek,N,Average,341255,104501,292037,8553,2317,7320,Y,1,-79.38109,43.66172,1
2359,HOLY CHICKEN,1-5 years,N,Own,5,4,6,79,55,58,N,N,N,N,Italian,N,Low-end,237024,79965,161235,8673,2398,5900,Y,1,-79.33655,43.68087,1
2372,HONG KONG BISTRO CAFE,1-5 years,Y,Lease,23,11,67,155,62,43,Y,Y,N,N,Italian,N,Low-end,136827,7682,103272,5356,640,4042,Y,1,-79.39684,43.65331,1
2385,HOT MESS,6-10 years,Y,Lease,16,7,39,130,69,89,Y,N,Y,N,Mexican,Y,Low-end,133772,23974,170541,4143,160,5282,Y,5,-79.41468,43.65506,5
2387,HOT POT RESTAURANT,11-20 years,N,Lease,58,11,12,109,69,48,Y,Y,Y,N,Japanese,N,Average,177176,21086,349963,6874,641,13579,Y,1,-79.44138,43.6974,1
2389,HOT STAR LARGE FRIED CHICKEN,6-10 years,N,"Lease, want to purchase",32,13,44,101,10,42,Y,N,Y,N,Indian,Y,Average,516031,212636,197332,10639,4347,4068,Y,1,-79.38223,43.65883,1
2404,HOUSE OF GOURMET SEAFOOD & BBQ,11-20 years,Y,"Lease, want to purchase",40,19,4,77,45,94,N,Y,N,N,Chinese,N,Low-end,148217,52993,112906,4280,755,3261,Y,5,-79.39729,43.65322,5
2412,HUGH'S ROOM LIVE,1-5 years,N,Lease,34,9,2,91,67,46,Y,Y,Y,N,Mediterranean,N,High-end,652832,247023,550523,18141,9480,15298,Y,4,-79.45227,43.65557,4
2413,HUH GA NE,Under 1 year,N,Own,54,10,16,141,56,85,N,Y,Y,N,American,N,Low-end,150661,14888,134020,5845,1497,5200,Y,5,-79.41726,43.77917,5
2416,HUMBER VALLEY GOLF COURSE,11-20 years,Y,Lease,7,8,16,130,63,45,Y,Y,Y,N,Mediterranean,N,Average,331068,133292,291589,12410,3871,10930,Y,5,-79.54723,43.72645,5
2418,HUNG HING DRIED GOODS,6-10 years,N,Lease,49,14,3,152,51,57,Y,Y,Y,N,Vietnamese,N,Average,246584,73909,426016,5761,1458,9953,Y,5,-79.39545,43.65348,5
2419,HUNG LONG RESTAURANT,1-5 years,N,Lease,8,19,53,143,31,56,Y,N,Y,N,Mexican,N,Average,215408,44522,125708,8504,314,4963,Y,4,-79.48363,43.72652,4
2433,HYPE FOOD CO,Under 1 year,N,Lease,30,17,59,161,27,95,N,Y,Y,Y,Japanese,N,Average,216090,74019,331142,5420,394,8306,Y,5,-79.33595,43.66944,5
2437,Hakka No.1,6-10 years,Y,Own,60,5,27,76,29,97,Y,Y,Y,N,Korean,N,Average,299857,87722,403784,9150,2817,12322,Y,1,-79.26623,43.72706,1
2442,Halibut House Fish & Chips,11-20 years,Y,"Lease, want to purchase",48,13,1,119,23,40,N,N,Y,N,Thai,N,Average,365449,156690,194793,11396,6363,6074,Y,4,-79.21387,43.74186,4
2443,Halibut House Fish & Chips,1-5 years,N,Lease,33,6,66,123,6,62,Y,Y,Y,N,Italian,N,Average,219625,9143,282944,9075,2422,11692,Y,3,-79.19034,43.76823,3
2463,ICHIBAN EXPRESS ONE,1-5 years,Y,Lease,31,13,38,73,16,68,Y,Y,Y,N,Others,Y,Average,364483,94783,307783,10151,2685,8572,Y,1,-79.32786,43.77273,1
2464,ICHIBAN FISH HOUSE,6-10 years,N,Own,63,11,32,135,55,96,Y,N,Y,N,Chinese,N,Average,371736,107440,161293,16298,1937,7071,Y,5,-79.41059,43.76431,5
2466,ICHIBAN SUSHI HOUSE,11-20 years,Y,Own,58,18,54,77,30,79,Y,N,N,N,Vietnamese,N,Average,293840,174088,119572,11837,5073,4817,Y,4,-79.42008,43.79555,4
2470,IKEA,6-10 years,Y,Lease,12,18,62,114,42,76,N,N,N,N,Vietnamese,N,Low-end,269001,111347,151372,11607,1579,6531,Y,3,-79.53542,43.61832,3
2472,IKKOI JAPANESE FAMILY CUISINE,6-10 years,Y,Lease,7,13,57,162,36,44,N,Y,Y,N,Mediterranean,N,Average,504618,18751,386274,19852,4564,15196,Y,4,-79.5325,43.64527,4
2479,IL FORNELLO RESTAURANT,Under 1 year,N,"Lease, want to purchase",19,16,1,133,11,62,Y,Y,Y,N,Chinese,N,Average,254786,27954,112826,6340,2712,2807,Y,4,-79.34699,43.67874,4
2484,IL POSTO,6-10 years,N,Lease,66,5,25,153,34,45,Y,N,Y,N,Korean,N,Average,185681,17427,405640,5848,387,12777,Y,4,-79.39467,43.67053,4
2486,IMANISHI JAPANESE KITCHEN,Under 1 year,Y,Own,52,14,3,135,3,94,Y,Y,Y,N,Japanese,N,High-end,449812,149651,373590,16608,7583,13793,Y,4,-79.4266,43.64959,4
2487,IMM THAI KITCHEN,1-5 years,Y,Lease,47,9,11,102,40,71,Y,Y,Y,N,Korean,N,Low-end,176335,8319,147870,4423,418,3709,Y,4,-79.41602,43.65484,4
2488,IMONAY HOUSE,6-10 years,Y,Lease,14,4,2,128,41,48,Y,N,N,N,Greek,N,Low-end,177025,14809,69555,4181,541,1642,Y,1,-79.41585,43.66412,1
2495,IN CHEON HOUSE KOREAN & JAPANESE RESTAURANT,6-10 years,N,"Lease, want to purchase",41,17,4,74,47,79,Y,Y,Y,N,Chinese,Y,Average,277510,16170,246459,11708,6133,10398,Y,5,-79.27595,43.7868,5
2498,INDIA PAAN INC.,1-5 years,N,"Lease, want to purchase",46,10,13,115,57,50,N,N,N,N,Others,Y,Average,394993,257774,168978,12346,576,5282,Y,4,-79.3223,43.67206,4
2503,INDIAN RASOI,11-20 years,N,Own,48,5,29,120,13,67,Y,N,Y,N,Others,Y,Average,260042,46438,350227,5205,189,7010,Y,2,-79.32199,43.67208,2
2505,INDIAN STREET FOOD CO.,1-5 years,N,Lease,37,8,18,133,21,57,N,N,N,N,Others,N,Average,370773,10434,175178,12836,6915,6065,Y,3,-79.3758,43.70805,3
2507,INDO-CANADA BAKERY,Under 1 year,N,Lease,69,1,26,156,37,70,Y,N,Y,N,Chinese,N,Low-end,225677,67157,226734,6998,805,7030,Y,3,-79.33699,43.68077,3
2516,INVICTUS GAME STATION,1-5 years,N,Lease,33,8,68,129,11,64,Y,Y,Y,N,Japanese,Y,Average,320862,93332,314337,10828,195,10607,Y,5,-79.40019,43.76429,5
2518,IQ FOOD CO,1-5 years,Y,Own,46,16,43,83,17,44,Y,Y,N,N,Greek,N,High-end,695471,173488,456856,23999,2918,15765,Y,3,-79.45147,43.72608,3
2519,IQ FOOD CO,1-5 years,Y,Lease,30,2,33,94,15,43,Y,Y,Y,N,Mediterranean,N,Average,228745,65475,192063,9244,2359,7762,Y,1,-79.38224,43.64326,1
2522,IRISH EMBASSY PUB & GRILL,Under 1 year,N,Own,50,3,10,116,26,47,Y,N,Y,N,Korean,Y,Low-end,135885,9091,115639,4906,1625,4175,Y,3,-79.37737,43.64787,3
2524,IRON ROOSTER,1-5 years,Y,Own,19,16,15,131,21,42,Y,Y,N,N,Japanese,N,Average,377788,9202,243495,16578,6252,10685,Y,4,-79.39887,43.65591,4
2540,IT'Z A WRAP,6-10 years,Y,"Lease, want to purchase",32,12,48,75,44,52,Y,N,N,N,Chinese,N,Average,515457,12527,162858,11254,4696,3555,Y,5,-79.42194,43.63953,5
2544,IVAN SUSHI &TEA INC,6-10 years,Y,Own,28,9,66,165,20,64,Y,N,Y,Y,Chinese,N,Low-end,153176,41125,211000,6522,910,8984,Y,4,-79.28454,43.68063,4
2555,J J BEAN,1-5 years,Y,Lease,63,12,26,138,62,92,Y,Y,Y,N,Greek,Y,Low-end,190447,43242,226149,5998,592,7123,Y,3,-79.39464,43.68831,3
2557,J'S BAR AND RESTAURANT,11-20 years,Y,Own,23,16,35,125,2,43,N,Y,N,N,American,N,Average,436386,79367,272839,13417,1310,8388,Y,5,-79.48953,43.76533,5
2560,JA YU GONG GAN,Under 1 year,Y,Own,16,8,33,99,66,62,Y,N,N,N,Japanese,Y,High-end,708061,181936,412003,26322,3181,15316,Y,4,-79.4181,43.66354,4
2563,JACK ASTOR'S,11-20 years,Y,Lease,44,13,51,117,19,57,N,Y,N,N,Mediterranean,N,Low-end,139587,48075,101865,5889,2525,4297,Y,1,-79.38379,43.64508,1
2565,JACK ASTOR'S BAR & GRILL,1-5 years,N,Own,13,5,9,99,56,43,N,Y,Y,N,Mexican,Y,Average,494265,39227,167574,19756,586,6698,Y,2,-79.38069,43.65669,2
2568,JACK ASTOR'S BAR AND GRILL,Over 20 years,Y,Lease,64,17,40,128,12,87,Y,N,Y,Y,Thai,Y,Average,517320,120294,354361,16306,195,11170,Y,5,-79.58451,43.68932,5
2575,JACQUES BISTRO,1-5 years,N,"Lease, want to purchase",24,1,3,101,63,92,Y,Y,Y,N,American,N,Average,309837,84830,197458,11632,3397,7413,Y,4,-79.39207,43.67028,4
2578,JAMEH BOSSAM,1-5 years,N,Lease,25,17,14,162,65,69,Y,Y,Y,Y,Greek,N,Average,198096,89526,167405,7862,592,6644,Y,2,-79.40994,43.76447,2
2583,JANKIE'S BAR AND GRILL,11-20 years,N,Lease,40,17,48,121,28,77,Y,N,Y,N,Chinese,Y,Low-end,243109,75610,176205,5417,2766,3926,Y,5,-79.42956,43.66104,5
2589,JAPAS,1-5 years,Y,Own,61,5,16,114,19,90,Y,N,N,N,Mediterranean,Y,Average,358205,70424,132872,15178,815,5630,Y,5,-79.41744,43.66399,5
2592,JATUJAK,Under 1 year,Y,Own,48,7,23,125,27,87,Y,Y,Y,N,Greek,Y,Average,424397,192167,196510,8940,2460,4139,Y,3,-79.26675,43.83219,3
2595,JAVA JOE'S,11-20 years,N,Own,30,4,10,83,61,61,Y,N,Y,N,Indian,Y,Average,380463,32880,195067,13656,4821,7001,Y,1,-79.53175,43.66295,1
2599,JAWNY BAKERS,6-10 years,N,Lease,48,6,48,119,67,75,Y,Y,N,N,Korean,N,Average,462799,172833,332463,14570,2938,10467,Y,4,-79.313,43.70563,4
2604,JENNY'S,1-5 years,N,Lease,9,13,53,127,41,86,Y,N,N,N,Others,N,Average,507647,77244,170698,15929,5767,5356,Y,1,-79.45275,43.65748,1
2610,JERK KING,1-5 years,N,Own,52,4,62,100,26,44,Y,N,Y,N,Chinese,Y,High-end,772926,163706,444583,21765,11804,12519,Y,3,-79.41083,43.66533,3
2620,JEYAM DINING & CATERING,1-5 years,Y,Lease,15,19,16,158,35,64,N,N,Y,N,Vietnamese,N,Average,202496,18745,120866,4390,563,2620,Y,4,-79.3008,43.76412,4
2635,JIU JIU YA DUCK,1-5 years,N,Own,27,14,63,103,67,40,Y,Y,N,N,Greek,Y,Average,178454,7355,199569,6789,770,7593,Y,1,-79.39758,43.65141,1
2637,JJ BEAN,1-5 years,Y,Lease,23,2,24,144,59,69,Y,N,N,N,Greek,N,Average,438481,69792,281910,12550,5258,8068,Y,3,-79.38165,43.6512,3
2640,JJJ Jerk,11-20 years,N,Own,52,19,59,124,11,61,Y,N,Y,N,Italian,N,High-end,579129,93277,270264,15146,4956,7068,Y,1,-79.28814,43.72701,1
2644,JOE BIRD,11-20 years,N,Lease,57,16,51,89,10,48,Y,Y,N,N,Chinese,N,High-end,681450,65047,554417,21831,9897,17762,Y,5,-79.38089,43.63927,5
