ID,Name,Business_Operation_Year,Franchise,Own_Lease,Number_Of_Staff_Before_Covid,Number_Of_Staff_During_Covid,Number_Of_Staff_During_Reopen,Total_Hours_Per_Week_Before_Covid,Total_Hours_Per_Week_During_Covid,Total_Hours_Per_Week_During_Reopen,Delivery,Curbside_Pickup,Dine_In_Service,Patio_Service,Cuisine,Offer_Alcohol,Price_Point_Target,Income_052019_062019,Income_052020_062020,Income_052021_062021,Profit_052019_062019,Profit_052020_062020,Profit_052021_062021,Selected_Open,Helpfulness,Long,Lat,Helpfulness_Factor
1871,FOR THE WIN CAFE,Under 1 year,N,Lease,55,8,12,94,56,73,Y,N,Y,N,Others,N,Low-end,121134,6544,6089,2865,960,144,N,0,-79.40346,43.72867,0
1876,FORMOCHA,6-10 years,N,Lease,50,7,7,109,40,70,Y,N,Y,N,Greek,N,Low-end,259350,20132,21772,5360,573,450,N,0,-79.39608,43.70692,0
1879,FORTUNE SEAFOOD RESTAURANT,6-10 years,N,Lease,64,9,8,86,24,67,Y,N,N,N,Chinese,Y,Low-end,180554,36751,32695,7307,2720,1323,N,0,-79.29152,43.81403,0
1883,FOUNDER'S CLUB,6-10 years,N,Lease,32,3,1,139,28,80,N,Y,N,N,Mediterranean,N,Low-end,134812,49185,44524,2935,1031,969,N,0,-79.39012,43.64168,0
1884,FOUR ACES SNACK BAR,1-5 years,N,Own,53,2,17,128,57,90,Y,Y,Y,N,Others,N,Low-end,127071,63345,66578,5533,3733,2899,N,0,-79.43485,43.64978,0
1899,FRAN'S RESTAURANT,1-5 years,Y,Lease,64,5,1,85,3,41,Y,N,N,N,Greek,N,Low-end,129426,39993,45303,3262,1740,1142,N,0,-79.37913,43.65452,0
1901,FRANCOBOLLO,11-20 years,Y,Own,8,14,11,156,26,73,Y,Y,N,N,Others,N,Low-end,144151,24957,27433,3302,853,628,N,0,-79.41941,43.73445,0
1906,FRECLES FOX RESTAURANT,Over 20 years,N,Own,20,10,11,119,54,84,Y,N,Y,N,Greek,Y,Low-end,190680,44074,39211,8127,3380,1671,N,0,-79.497,43.61549,0
1908,FRENZLINE SPORT BAR & GRILL,6-10 years,Y,Own,10,7,10,83,62,80,Y,N,Y,N,Japanese,Y,Low-end,234464,19599,18896,5395,126,434,N,0,-79.45027,43.69515,0
1909,FRESCO'S CUISINE,1-5 years,N,"Lease, want to purchase",61,8,9,129,1,61,Y,Y,Y,Y,Vietnamese,Y,Low-end,123343,17767,18699,2976,403,451,N,0,-79.40144,43.65385,0
1910,FRESH BURGER,1-5 years,N,Own,66,4,9,81,17,85,Y,Y,N,N,Greek,Y,Low-end,142413,21164,23471,4073,455,671,N,0,-79.46964,43.78718,0
1922,FRESH START BAKERY & CAFE,Under 1 year,Y,Own,8,5,7,156,7,78,N,N,Y,N,Greek,N,Low-end,120617,53298,53869,2954,1303,1319,N,0,-79.3833,43.65622,0
1925,FRESHII,Under 1 year,N,Own,16,16,8,153,46,55,Y,N,Y,N,Mexican,Y,Low-end,251491,28416,29587,5685,673,668,N,0,-79.37459,43.64237,0
1928,FRESHII,1-5 years,N,Lease,49,16,3,133,68,49,Y,Y,Y,N,Thai,Y,Low-end,185279,77071,71881,7596,4512,2947,N,0,-79.38764,43.66465,0
1930,FRESHII,1-5 years,N,Lease,65,10,3,101,2,54,Y,N,N,N,Greek,N,Low-end,122290,72030,79343,3114,258,2020,N,0,-79.36287,43.7103,0
1934,FRESHII,11-20 years,N,Own,30,7,16,123,64,74,Y,Y,Y,N,Vietnamese,Y,Low-end,150925,44778,50223,4647,2073,1546,N,0,-79.38404,43.66062,0
1936,FRESHII,6-10 years,N,Lease,52,14,7,133,69,68,N,N,Y,N,Greek,Y,Low-end,149212,81113,70412,4847,830,2287,N,0,-79.38324,43.64743,0
1941,FRESHII,Over 20 years,N,"Lease, want to purchase",61,19,3,108,52,41,N,Y,Y,Y,Mediterranean,Y,Low-end,235780,56040,61683,10106,1285,2644,N,0,-79.41314,43.68902,0
1942,FRESHII,1-5 years,Y,Own,38,4,11,72,69,54,Y,N,Y,Y,Mediterranean,N,Low-end,183460,49229,45350,3860,1756,954,N,0,-79.39513,43.68969,0
1949,FRIENDLY HOUSE RESTAURANT,Over 20 years,Y,Lease,39,15,15,110,45,62,Y,Y,Y,N,Thai,N,Low-end,155082,65431,58557,6917,3515,2612,N,0,-79.41765,43.78677,0
1955,FRUITFUL MARKET,1-5 years,Y,Lease,9,10,2,143,49,87,Y,N,N,Y,Italian,Y,Low-end,158652,6844,6371,3528,528,141,N,0,-79.3411,43.66433,0
1961,FULL OF BEANS COFFEE,1-5 years,N,Lease,22,7,7,139,4,62,Y,Y,Y,N,Mediterranean,Y,Low-end,222106,54551,54431,6483,249,1588,N,0,-79.4273,43.64962,0
1968,FUSARO'S,Over 20 years,N,Own,51,19,16,139,36,47,Y,Y,N,N,Mexican,Y,Low-end,178600,72998,74285,7507,2312,3122,N,0,-79.36926,43.65343,0
1969,FUSARO'S KITCHEN,11-20 years,N,Lease,24,14,7,161,67,75,N,Y,Y,N,Japanese,Y,Low-end,207597,31512,32463,5894,1613,921,N,0,-79.39588,43.64788,0
1973,FUWA FUWA,1-5 years,Y,Lease,67,17,15,95,63,66,N,Y,Y,Y,Mexican,Y,Low-end,190301,47469,53421,5628,1113,1580,N,0,-79.40792,43.66603,0
1974,FUWA FUWA,Under 1 year,Y,Lease,62,17,15,138,9,52,Y,N,N,N,Thai,Y,Low-end,252349,63824,67547,5741,3581,1536,N,0,-79.39909,43.71159,0
1982,Fire Dutch's Jamaican Take Out,6-10 years,Y,Own,55,2,10,156,54,48,Y,Y,N,N,Japanese,Y,Low-end,260852,135580,138466,10761,2916,5712,N,0,-79.19417,43.76332,0
1984,Fresh Choice Cafe,Under 1 year,N,Lease,15,18,14,151,0,74,Y,N,Y,N,Japanese,N,Low-end,214931,46224,42496,4778,1124,944,N,0,-79.29468,43.76296,0
1987,Fuji Lamb House,Under 1 year,N,Lease,31,11,3,108,4,46,Y,N,Y,N,Italian,Y,Low-end,266599,7838,8658,7606,458,247,N,0,-79.33138,43.80429,0
1993,GABBY'S,Under 1 year,N,Own,15,2,12,155,65,42,N,N,Y,N,Chinese,Y,Low-end,152326,7178,6295,4565,1313,188,N,0,-79.2967,43.67095,0
1995,GABBY'S,1-5 years,N,Own,44,14,7,73,68,44,Y,Y,Y,N,Chinese,N,Low-end,255785,71389,64797,11118,2034,2816,N,0,-79.38498,43.70928,0
1998,GABBY'S,6-10 years,Y,Own,52,5,10,137,15,82,Y,Y,Y,N,Chinese,N,Low-end,207506,21418,18216,8930,19,783,N,0,-79.28668,43.68084,0
2000,GABBY'S,6-10 years,N,Own,14,8,17,134,40,85,Y,Y,N,N,Chinese,Y,Low-end,131902,83891,74849,5333,1722,3026,N,0,-79.39049,43.64635,0
2002,GABBY'S GRILL & TAPS,Under 1 year,N,Lease,23,17,15,143,23,66,Y,Y,Y,N,Italian,N,Low-end,193534,2498,1581,6258,2498,51,N,0,-79.50642,43.64824,0
2007,GALLERY SUSHI,1-5 years,N,Lease,8,8,17,103,50,77,N,Y,Y,N,Korean,Y,Low-end,223618,3742,4029,9322,2462,167,N,0,-79.39034,43.65443,0
2008,GALO DO SARDINHA CHURRASQUEIRA,1-5 years,Y,Lease,15,12,10,146,17,58,Y,Y,N,N,Greek,N,Low-end,261452,132828,151645,9906,2963,5746,N,0,-79.43878,43.68777,0
2012,GARDEN DELI,Over 20 years,N,Lease,33,16,13,146,20,77,Y,N,N,N,Vietnamese,N,Low-end,223015,110613,101464,6095,1007,2773,N,0,-79.40659,43.74656,0
2014,GARDEN OF EDEN SPORTS BAR AND RESTAURANT,11-20 years,Y,Lease,8,6,15,110,2,95,Y,Y,Y,N,Greek,Y,Low-end,229414,57449,52911,4638,461,1069,N,0,-79.54152,43.77078,0
2021,GDOUS,11-20 years,N,Lease,55,15,3,94,48,43,Y,N,N,N,Indian,N,Low-end,215019,73611,83895,6522,833,2544,N,0,-79.39713,43.65095,0
2024,GENATSVALE,11-20 years,N,Lease,41,4,8,147,53,60,N,Y,N,N,Vietnamese,N,Low-end,260582,31623,29138,8752,1917,978,N,0,-79.47478,43.76733,0
2058,GLAD DAY,6-10 years,Y,Own,13,17,10,89,28,69,N,Y,Y,N,Thai,Y,Low-end,224338,44676,47449,5163,3078,1092,N,0,-79.38062,43.66563,0
2066,GLORY OF INDIA,Under 1 year,Y,Lease,9,18,11,93,55,48,Y,Y,Y,N,Chinese,Y,Low-end,177214,28752,31472,6108,2637,1084,N,0,-79.43658,43.6406,0
2067,GM BILLIARDS CAFE,1-5 years,N,Lease,66,17,17,128,28,59,Y,Y,Y,N,Others,Y,Low-end,200345,24615,26577,4156,228,551,N,0,-79.3316,43.68187,0
2075,GOLDEN (GECKO) COFFEE,Under 1 year,Y,Own,30,6,11,115,14,70,Y,Y,Y,N,Japanese,N,Low-end,234292,5687,582,9992,5687,24,N,0,-79.48746,43.65597,0
2079,GOLDEN DINER FAMILY RESTAURANT,Under 1 year,N,Own,30,16,19,161,45,96,Y,Y,Y,N,Italian,N,Low-end,201042,20195,20159,8585,138,860,N,0,-79.37736,43.66204,0
2087,GOLDEN PIZZA,1-5 years,Y,Lease,46,4,7,119,13,70,Y,Y,Y,N,Greek,N,Low-end,169864,47347,42888,7182,602,1813,N,0,-79.35466,43.68961,0
2090,GOLDEN STAR,1-5 years,N,Own,66,17,11,160,15,55,N,N,Y,N,Mexican,N,Low-end,227610,14719,16381,9105,327,655,N,0,-79.6023,43.73514,0
2091,GOLDEN STAR NOODLE RESTAURANT,Under 1 year,N,Lease,34,10,4,77,27,40,Y,N,Y,N,Mexican,N,Low-end,272521,105521,102524,11642,4068,4379,N,0,-79.5041,43.70322,0
2094,GOLDEN STOVE RESTAURANT,6-10 years,N,Own,66,12,8,90,64,92,Y,Y,N,N,Japanese,N,Low-end,256015,42530,43875,7754,1384,1328,N,0,-79.48923,43.61461,0
2096,GOLDEN WHEAT BAKERY & PASTRY,1-5 years,N,"Lease, want to purchase",24,15,17,96,43,63,N,N,Y,N,Italian,N,Low-end,140695,40277,35795,4370,2616,1111,N,0,-79.4162,43.65516,0
2098,GOLDIE,11-20 years,N,Lease,14,12,19,132,24,85,Y,Y,N,N,Chinese,N,Low-end,219304,16792,15862,5573,995,403,N,0,-79.40105,43.64402,0
2101,GONG CHA,Over 20 years,N,Lease,47,6,5,134,50,41,Y,N,Y,N,Chinese,N,Low-end,131970,50029,47400,3847,1876,1381,N,0,-79.41456,43.77731,0
2106,GONG CHA,Under 1 year,Y,Lease,49,10,9,144,15,93,Y,N,N,N,Mexican,N,Low-end,203353,51261,55003,5541,2671,1498,N,0,-79.3846,43.66557,0
2115,GOOD MORNING FRIENDS,6-10 years,Y,"Lease, want to purchase",45,16,12,120,13,57,Y,Y,N,N,Mediterranean,Y,Low-end,160451,78587,88408,4736,2483,2609,N,0,-79.47126,43.78319,0
2124,GOONG FINEST CATERING,11-20 years,N,"Lease, want to purchase",36,16,17,166,68,71,Y,Y,Y,N,Others,N,Low-end,239749,74929,65020,8384,1035,2273,N,0,-79.47231,43.77246,0
2127,GORHEGORHE,1-5 years,N,Lease,27,9,11,90,0,43,Y,N,Y,N,Japanese,Y,Low-end,167739,19779,21673,5762,319,744,N,0,-79.41773,43.66377,0
2142,GREECE RESTAURANT,1-5 years,N,Lease,21,8,18,92,16,79,Y,N,Y,Y,Japanese,N,Low-end,127852,19152,20610,4211,118,678,N,0,-79.38855,43.70496,0
2145,GREEK GRILL,Under 1 year,Y,Own,68,12,15,85,26,88,Y,Y,Y,N,Chinese,Y,Low-end,176602,18360,19735,5838,3021,652,N,0,-79.35014,43.69358,0
2150,GREEN CAFE,Under 1 year,Y,Lease,55,1,15,166,51,49,Y,Y,Y,N,American,Y,Low-end,262221,110423,117349,10077,2687,4510,N,0,-79.40675,43.6568,0
2154,GREEN MANGO,6-10 years,N,Lease,56,17,3,167,32,62,Y,N,Y,N,Greek,N,Low-end,137507,35711,31382,4454,87,1016,N,0,-79.51067,43.6478,0
2155,GREEN PAPAYA,6-10 years,N,Own,34,13,19,75,47,57,Y,N,N,N,Vietnamese,N,Low-end,132028,28452,24919,4742,2062,895,N,0,-79.39885,43.71024,0
2157,GREENS VEGETARIAN RESTAURANT,Under 1 year,N,Lease,22,14,19,116,54,79,Y,N,Y,N,Japanese,Y,Low-end,231228,75741,70256,7353,1214,2234,N,0,-79.40242,43.65212,0
2161,GRENADA ROSE,11-20 years,N,Lease,33,7,2,140,44,97,Y,Y,Y,N,Chinese,Y,Low-end,127292,11704,12205,3326,353,318,N,0,-79.51326,43.74069,0
2170,GRILLIES,6-10 years,Y,Lease,28,17,14,137,52,71,Y,N,N,N,Japanese,Y,Low-end,147549,75921,70704,3769,1569,1806,N,0,-79.37536,43.65667,0
2173,GROSSMAN'S TAVERN,Under 1 year,Y,Lease,33,10,6,143,5,76,Y,Y,N,Y,Italian,Y,Low-end,161700,30615,32428,5662,652,1135,N,0,-79.39914,43.65601,0
2174,GUCCI'S BAR AND GRILL,1-5 years,N,Lease,32,8,6,163,12,96,Y,N,N,N,Greek,N,Low-end,121985,3916,4321,3193,1313,113,N,0,-79.50368,43.7035,0
2177,GUIYANG REN HUAXI BEEF NOODLE,1-5 years,Y,Own,65,6,19,128,42,80,Y,Y,Y,N,Chinese,N,Low-end,129631,25057,21327,4239,2458,697,N,0,-79.28695,43.8037,0
2179,GUSTO 501,6-10 years,Y,Lease,29,2,18,103,66,83,Y,Y,Y,N,Mexican,N,Low-end,165268,26367,27917,4029,809,680,N,0,-79.35954,43.65465,0
2183,GYRO BAR!,1-5 years,N,Lease,21,5,11,127,66,90,Y,N,Y,N,Chinese,Y,Low-end,252174,76281,73493,8189,2824,2386,N,0,-79.44576,43.63884,0
2192,GYUGYUYA,1-5 years,Y,Lease,5,14,2,144,41,81,Y,Y,N,N,Japanese,N,Low-end,199249,35579,36750,8613,618,1588,N,0,-79.2886,43.80472,0
2202,Golden Rice Restaurant,Under 1 year,N,Own,29,19,18,152,64,78,N,Y,Y,Y,Greek,N,Low-end,183878,30936,33242,5340,622,965,N,0,-79.19417,43.76332,0
2203,Golden Spoon,1-5 years,Y,Lease,24,12,19,152,27,92,Y,N,Y,N,Indian,N,Low-end,155274,9559,10985,5863,360,414,N,0,-79.23569,43.79494,0
2207,Graceful Vegetarian Restaurant,1-5 years,Y,Lease,56,7,5,122,57,96,Y,Y,Y,Y,Mediterranean,Y,Low-end,191543,28459,29083,6985,1929,1060,N,0,-79.30253,43.82416,0
2211,HA GOW,1-5 years,N,Own,22,2,11,74,49,64,Y,N,N,N,Thai,Y,Low-end,215255,17809,16251,4709,622,355,N,0,-79.3376,43.68058,0
2216,HABIBIZ SHAWARMA,Over 20 years,Y,Lease,58,19,19,94,43,93,N,Y,Y,N,Indian,N,Low-end,176196,57426,53971,7376,3931,2259,N,0,-79.27844,43.75697,0
2225,HAKKA CHOPSTICKS,1-5 years,N,Lease,25,2,7,104,1,75,Y,Y,Y,N,Indian,Y,Low-end,122775,2875,2742,3811,233,85,N,0,-79.29309,43.69035,0
2228,HAKKA GARDEN CHINESE RESTAURANT,11-20 years,N,Own,18,2,3,153,0,42,Y,N,N,N,Mexican,Y,Low-end,216533,61449,61311,4418,1263,1250,N,0,-79.34982,43.70436,0
2246,HANNAH'S CAFE AND BAKERY,1-5 years,N,Own,39,3,16,75,18,55,Y,Y,Y,N,Japanese,N,Low-end,214229,64102,55339,7829,523,2022,N,0,-79.46304,43.65428,0
2258,HARBIN BBQ,1-5 years,N,Own,50,19,13,148,13,82,Y,Y,Y,N,Thai,N,Low-end,227591,65276,61057,7763,3518,2082,N,0,-79.28862,43.80531,0
2259,HARBORD HOUSE,1-5 years,Y,Own,25,8,4,117,24,84,Y,Y,Y,N,Greek,N,Low-end,129396,35103,30008,5414,2775,1255,N,0,-79.40546,43.66245,0
2260,HARBOUR FISH AND CHIPS,Under 1 year,N,Own,5,4,13,72,37,66,Y,Y,N,Y,Others,Y,Low-end,137213,51381,46486,3083,439,1044,N,0,-79.35185,43.78609,0
2265,HARRY'S STEAK HOUSE,11-20 years,N,Lease,67,6,11,95,33,56,Y,Y,N,N,Greek,N,Low-end,249713,17918,17868,9573,2046,684,N,0,-79.51846,43.64558,0
2267,HARVEY'S,1-5 years,Y,Own,15,15,12,94,2,62,N,Y,N,N,Greek,N,Low-end,261444,161516,149903,11011,1042,6313,N,0,-79.27619,43.74947,0
2269,HARVEY'S,1-5 years,Y,"Lease, want to purchase",36,13,4,99,22,46,Y,Y,Y,Y,Thai,N,Low-end,249698,43731,45962,7357,2988,1354,N,0,-79.19034,43.76823,0
2271,HARVEY'S,Under 1 year,N,Own,36,13,16,136,45,97,N,Y,N,N,Japanese,N,Low-end,219162,14002,12514,7713,2074,440,N,0,-79.41858,43.68289,0
2273,HARVEY'S,1-5 years,Y,Lease,12,19,15,136,49,85,Y,Y,Y,N,Others,Y,Low-end,134664,88090,91820,4395,382,2997,N,0,-79.3151,43.66647,0
2280,HARVEY'S,6-10 years,N,Lease,41,6,6,145,68,85,Y,Y,N,N,Others,N,Low-end,227699,33331,28454,9685,3603,1210,N,0,-79.57684,43.69066,0
2283,HARVEY'S,1-5 years,Y,Own,9,14,7,142,59,79,Y,Y,Y,N,Japanese,N,Low-end,232222,24822,24243,7437,2249,776,N,0,-79.30893,43.71098,0
2285,HARVEY'S/SWISS CHALET,Under 1 year,Y,Lease,42,3,19,122,66,92,N,Y,Y,N,Others,N,Low-end,209152,4334,3829,7609,2167,139,N,0,-79.41858,43.73025,0
2290,HAUTE COFFEE,Under 1 year,Y,Lease,34,8,13,131,44,67,Y,N,Y,N,Thai,N,Low-end,170210,5259,4757,5014,770,140,N,0,-79.40274,43.67563,0
2301,HEAVEN'S GRILL,1-5 years,N,Lease,22,6,1,112,4,70,Y,Y,N,N,Greek,Y,Low-end,258870,2309,473,9843,2309,17,N,0,-79.44237,43.736,0
2303,HELLO 123,1-5 years,N,Own,30,18,14,102,12,89,Y,N,Y,N,Japanese,N,Low-end,180002,60286,64282,6946,1730,2480,N,0,-79.42352,43.64325,0
2305,HEMISPHERES,Under 1 year,Y,Own,48,16,5,141,33,45,Y,Y,Y,N,Korean,Y,Low-end,147019,66782,76474,4031,2200,2097,N,0,-79.38608,43.65469,0
2306,HENDRIK'S RESTAURANT & BAR,1-5 years,N,Own,30,5,16,117,61,50,Y,Y,Y,N,Mexican,Y,Low-end,252787,47312,51581,10273,3498,2096,N,0,-79.38002,43.6534,0
2309,HENRY'S DRUGS,1-5 years,Y,Own,15,4,15,98,27,54,N,N,Y,N,Indian,Y,Low-end,189676,28589,26036,7698,1930,1056,N,0,-79.23175,43.77876,0
2313,HERO CERTIFIED BURGERS,Under 1 year,Y,Own,65,13,4,129,49,95,Y,Y,Y,N,Korean,Y,Low-end,222877,67294,73469,8347,1807,2751,N,0,-79.53423,43.59567,0
2316,HERO CERTIFIED BURGERS,1-5 years,N,Own,48,17,4,156,39,63,Y,N,Y,N,Italian,N,Low-end,194239,19125,20117,7329,3876,759,N,0,-79.40408,43.64385,0
2319,HERO CERTIFIED BURGERS,Over 20 years,N,Own,9,5,4,142,47,84,Y,Y,Y,N,Greek,Y,Low-end,191751,4488,4905,4220,607,107,N,0,-79.25386,43.83557,0
2323,HERO CERTIFIED BURGERS,11-20 years,N,Own,32,4,19,78,46,69,Y,N,N,N,Thai,N,Low-end,240482,47108,53940,6833,2209,1532,N,0,-79.38787,43.65901,0
2325,HEY NOODLES,6-10 years,Y,"Lease, want to purchase",58,8,17,150,20,94,Y,Y,Y,N,Vietnamese,Y,Low-end,137278,46951,43793,3002,561,957,N,0,-79.29332,43.81499,0
2328,HI NA,6-10 years,Y,Own,58,12,11,96,11,55,Y,Y,Y,N,Mediterranean,N,Low-end,181005,23782,20790,4537,871,521,N,0,-79.5044,43.62582,0
2336,HIKARI SUSHI BAR,1-5 years,Y,Lease,36,4,4,136,45,43,Y,N,Y,N,Mediterranean,Y,Low-end,166708,79060,81891,3573,127,1755,N,0,-79.34643,43.68377,0
2337,HILTON EXECUTIVE LOUNGE,1-5 years,N,Lease,41,12,12,75,14,69,Y,Y,Y,Y,Indian,Y,Low-end,121487,38521,36850,3165,470,960,N,0,-79.38558,43.65004,0
2338,HIMALAYAN KITCHEN,Over 20 years,N,Own,45,5,13,150,1,50,Y,Y,Y,N,Indian,N,Low-end,153146,21061,23625,6213,65,958,N,0,-79.43893,43.64014,0
2340,HK Garden,1-5 years,N,Own,17,11,5,104,22,93,Y,N,Y,Y,Others,Y,Low-end,159853,47169,45242,3662,886,1036,N,0,-79.27669,43.78659,0
2347,HOGTOWN SMOKE,1-5 years,Y,Lease,11,11,4,126,43,75,Y,N,Y,N,Mexican,N,Low-end,250911,25728,24666,8523,2453,837,N,0,-79.37438,43.6491,0
2349,HOKI POKE,6-10 years,Y,Own,38,10,19,130,16,48,Y,N,Y,N,Indian,Y,Low-end,128876,39792,36003,3614,1255,1009,N,0,-79.3845,43.66522,0
2350,HOKKAIDO RAMEN SANTOUKA,11-20 years,N,Own,67,15,18,156,40,52,N,Y,Y,N,Japanese,Y,Low-end,213726,112705,129476,6856,3947,4153,N,0,-79.40888,43.66548,0
2353,HOLIDAY INN - RESTAURANT,1-5 years,N,Own,60,1,17,150,42,58,N,Y,N,N,Mediterranean,N,Low-end,240389,31996,28669,10242,1463,1221,N,0,-79.38109,43.66172,0
2360,HOLY CHUCK,1-5 years,N,Own,53,19,18,83,18,81,Y,Y,N,N,Mediterranean,N,Low-end,190321,6276,6830,6120,1370,219,N,0,-79.38497,43.66527,0
2369,HONEST WEIGHT,1-5 years,Y,Own,60,1,5,100,37,63,Y,N,Y,N,Thai,N,Low-end,204304,427,422,5434,13,11,N,0,-79.46122,43.66539,0
2374,HONG SHING CHINESE RESTAURANT,6-10 years,N,Own,17,9,17,150,17,87,Y,N,N,N,Greek,N,Low-end,133387,2927,2277,5547,2927,94,N,0,-79.38687,43.65492,0
2381,HOOTERS TORONTO AIRPORT,1-5 years,N,Lease,62,13,14,141,32,50,Y,Y,Y,N,Mediterranean,Y,Low-end,266494,8296,9313,8559,345,299,N,0,-79.59267,43.68108,0
2384,HOT IMPRESSION,11-20 years,N,Own,16,5,19,83,12,43,N,Y,Y,N,Vietnamese,Y,Low-end,188538,10825,12050,4684,753,299,N,0,-79.41433,43.77349,0
2385,HOT MESS,6-10 years,N,"Lease, want to purchase",45,17,8,118,38,73,Y,N,N,N,Indian,N,Low-end,173032,73427,70177,4257,1956,1726,N,0,-79.41468,43.65506,0
2388,HOT SPICY SPICY CHINESE RESTAURANT,Under 1 year,N,Own,67,6,8,103,32,75,Y,N,N,N,Mexican,Y,Low-end,195683,69366,77879,7442,1642,2961,N,0,-79.36713,43.79138,0
2395,HOTEL GELATO,Under 1 year,Y,"Lease, want to purchase",13,7,1,148,28,59,Y,Y,Y,N,Italian,N,Low-end,274053,20774,21785,10975,1032,872,N,0,-79.41437,43.70358,0
2403,HOUSE OF CHAN,Under 1 year,Y,Own,7,11,7,122,65,65,Y,Y,N,Y,Greek,Y,Low-end,164684,29482,33435,5518,1266,1120,N,0,-79.41362,43.70373,0
2410,HR KTV,11-20 years,Y,Lease,19,6,2,120,51,67,Y,Y,Y,N,Vietnamese,Y,Low-end,236987,33902,33407,5320,2245,750,N,0,-79.30594,43.82177,0
2415,HUMBER RIVER HOSPITAL PANTRIES,1-5 years,Y,Lease,55,7,3,129,40,93,N,N,Y,N,Japanese,Y,Low-end,263642,23366,22122,10459,1600,877,N,0,-79.48922,43.72426,0
2418,HUNG HING DRIED GOODS,Over 20 years,N,Own,37,2,18,107,7,56,Y,Y,Y,N,Japanese,Y,Low-end,212940,36079,33824,7581,1005,1204,N,0,-79.39545,43.65348,0
2423,HUNGRY JACKS ITALIAN GRILL,1-5 years,N,Own,66,18,8,88,60,75,Y,N,Y,N,Greek,N,Low-end,162096,53517,46631,4196,37,1207,N,0,-79.4307,43.68092,0
2425,HUNTERS ON THE DANFORTH,Under 1 year,N,Lease,26,17,3,97,35,42,N,N,N,N,Mexican,Y,Low-end,183793,69419,71476,6245,1436,2429,N,0,-79.34438,43.67926,0
2431,HYDERABAD BIRYANI HUT,6-10 years,N,Lease,9,6,3,145,35,96,Y,Y,Y,N,Indian,N,Low-end,274995,149112,137219,6999,1113,3492,N,0,-79.25283,43.77148,0
2442,Halibut House Fish & Chips,Under 1 year,N,Lease,10,19,7,153,18,76,Y,Y,Y,Y,Japanese,N,Low-end,183681,67126,75875,4940,905,2040,N,0,-79.21387,43.74186,0
2445,Hangbangcai 7 Best Foods,11-20 years,N,Own,19,17,3,89,64,95,Y,N,Y,N,Mexican,Y,Low-end,209614,73325,71822,8234,435,2821,N,0,-79.35719,43.80776,0
2463,ICHIBAN EXPRESS ONE,1-5 years,N,Own,36,1,14,146,30,73,Y,N,N,N,Mexican,Y,Low-end,137604,20924,20531,4285,626,639,N,0,-79.32786,43.77273,0
2464,ICHIBAN FISH HOUSE,Under 1 year,Y,Lease,50,8,18,125,66,80,Y,Y,Y,N,Indian,Y,Low-end,134454,42335,37039,5781,2515,1592,N,0,-79.41059,43.76431,0
2469,IDLE,1-5 years,N,"Lease, want to purchase",54,12,4,134,51,88,Y,N,Y,N,Italian,N,Low-end,138954,56359,51219,3048,387,1123,N,0,-79.43265,43.66044,0
2477,IL FORNELLO,6-10 years,Y,Lease,53,12,9,139,17,73,N,Y,Y,N,Korean,Y,Low-end,204841,1022,864,4747,1022,20,N,0,-79.38677,43.64743,0
2478,IL FORNELLO,1-5 years,Y,Lease,64,9,7,86,40,41,Y,Y,Y,N,Mexican,N,Low-end,234513,107716,103043,9765,2883,4290,N,0,-79.38837,43.76923,0
2479,IL FORNELLO RESTAURANT,Under 1 year,Y,Own,51,4,9,129,40,60,N,Y,Y,N,Mexican,Y,Low-end,127443,46163,47944,3905,248,1469,N,0,-79.34699,43.67874,0
2485,ILHAS DE BRUMA,6-10 years,N,Lease,18,5,11,84,35,97,Y,N,Y,N,Chinese,N,Low-end,125406,18066,17675,3491,193,492,N,0,-79.43356,43.65245,0
2486,IMANISHI JAPANESE KITCHEN,1-5 years,Y,Lease,34,12,1,138,53,58,Y,N,Y,N,American,N,Low-end,255693,153262,147493,7796,3330,4497,N,0,-79.4266,43.64959,0
2487,IMM THAI KITCHEN,Under 1 year,N,Lease,59,1,3,112,60,93,Y,Y,N,Y,Chinese,N,Low-end,240092,130712,119968,5452,1544,2724,N,0,-79.41602,43.65484,0
2489,IMPACT,Over 20 years,N,Lease,48,8,2,143,8,85,Y,Y,N,N,Mediterranean,N,Low-end,200710,90578,102735,6957,1801,3561,N,0,-79.3919,43.68217,0
2497,INCHA,1-5 years,N,Own,10,9,12,79,35,94,Y,N,Y,N,Mexican,N,Low-end,262852,58575,65148,8037,1136,1992,N,0,-79.38478,43.6595,0
2502,INDIAN GRILL RESTAURANT,11-20 years,N,Lease,34,14,12,83,11,68,Y,Y,Y,N,Chinese,Y,Low-end,227562,21835,19305,6694,677,567,N,0,-79.41971,43.64657,0
2505,INDIAN STREET FOOD CO.,1-5 years,Y,Own,45,10,18,86,20,91,Y,Y,Y,Y,Chinese,N,Low-end,229266,15876,17104,7207,1724,537,N,0,-79.3758,43.70805,0
2507,INDO-CANADA BAKERY,1-5 years,N,"Lease, want to purchase",53,11,10,123,63,84,Y,N,N,N,Mexican,N,Low-end,186379,1621,1847,6951,1500,68,N,0,-79.33699,43.68077,0
2513,INSADONG,Over 20 years,N,"Lease, want to purchase",56,15,19,134,18,60,Y,N,Y,N,Thai,N,Low-end,180615,58379,53547,6736,790,1997,N,0,-79.52916,43.64871,0
