ID,Name,Business_Operation_Year,Franchise,Own_Lease,Number_Of_Staff_Before_Covid,Number_Of_Staff_During_Covid,Number_Of_Staff_During_Reopen,Total_Hours_Per_Week_Before_Covid,Total_Hours_Per_Week_During_Covid,Total_Hours_Per_Week_During_Reopen,Delivery,Curbside_Pickup,Dine_In_Service,Patio_Service,Cuisine,Offer_Alcohol,Price_Point_Target,Income_052019_062019,Income_052020_062020,Income_052021_062021,Profit_052019_062019,Profit_052020_062020,Profit_052021_062021,Selected_Open,Helpfulness,Long,Lat,Helpfulness_Factor
1643,EGGSMART,6-10 years,N,"Lease, want to purchase",9,12,6,109,20,64,Y,N,N,Y,Mexican,Y,Average,430806,57296,54832,18818,889,2395,N,0,-79.42448,43.66245,0
1644,EGGSMART,Under 1 year,Y,Lease,61,19,14,164,45,55,Y,N,Y,Y,Indian,N,Average,496121,159875,155851,21179,3112,6653,N,0,-79.37621,43.6711,0
1654,EL ALMACEN,1-5 years,Y,Own,48,12,17,165,61,44,Y,Y,Y,Y,Mediterranean,N,Average,432735,54744,46616,11777,2713,1268,N,0,-79.4217,43.64364,0
1669,EL TENEDOR,Over 20 years,N,Own,69,9,16,157,9,72,Y,Y,Y,N,Italian,Y,Average,386774,168946,161645,11610,4994,4852,N,0,-79.38857,43.67527,0
1680,ELM TREE RESTAURANT,Under 1 year,N,Lease,6,17,15,82,54,57,Y,N,Y,N,Japanese,N,Average,206905,56855,56233,4959,331,1347,N,0,-79.3837,43.65729,0
1682,ELVY & FLO CAFE,Under 1 year,N,Lease,42,6,14,94,27,45,Y,Y,Y,N,Greek,Y,Average,350589,15883,16433,7378,252,345,N,0,-79.34809,43.66629,0
1687,ENCHILADOS TAQUERIA,1-5 years,N,Lease,8,10,6,167,35,85,Y,Y,Y,N,American,Y,Average,313654,5430,6241,7390,1434,147,N,0,-79.4738,43.69076,0
1700,ESQUIRE RESTAURANT,6-10 years,N,Lease,5,1,3,113,35,78,Y,Y,Y,Y,American,Y,Average,342636,129018,129496,14652,4496,5537,N,0,-79.32247,43.77432,0
1702,EST HOTEL,Under 1 year,N,Lease,17,13,8,112,55,80,N,Y,Y,N,Mediterranean,N,Average,189875,64048,67017,7981,1293,2816,N,0,-79.60655,43.74456,0
1714,EUROPE BAR AND RESTAURANT,Over 20 years,N,Own,53,10,16,136,8,48,N,N,Y,N,Korean,N,Average,365236,846,831,10467,70,23,N,0,-79.42983,43.71818,0
1721,EXOTIC INDIAN CUISINE,6-10 years,N,Own,57,16,19,139,55,78,Y,N,Y,N,Indian,N,Average,492785,236875,262642,10934,3089,5827,N,0,-79.61542,43.7465,0
1722,EXPRESS BAR AND GRILL,Over 20 years,N,"Lease, want to purchase",20,2,5,155,22,49,Y,N,Y,N,Japanese,N,Average,510211,49535,45295,10819,2565,960,N,0,-79.56127,43.76668,0
1725,EXTREME PITA,Under 1 year,Y,Lease,66,3,2,126,37,47,N,N,N,N,Vietnamese,Y,Average,393198,117681,116364,13984,8855,4138,N,0,-79.47304,43.78632,0
1727,EZRA'S POUND,1-5 years,N,Lease,9,15,13,160,21,45,Y,Y,Y,N,Indian,Y,Average,201533,92295,83869,5129,1998,2134,N,0,-79.40575,43.67513,0
1733,El Pulgarcito,6-10 years,N,Lease,6,12,6,157,45,70,Y,N,N,N,Mediterranean,Y,Average,239182,24815,22682,5742,3129,544,N,0,-79.25917,43.79287,0
1735,Estia,6-10 years,Y,Lease,41,3,17,163,27,91,Y,Y,N,N,Japanese,N,Average,342039,76271,81761,7975,729,1906,N,0,-79.3959,43.67238,0
1751,FAMILY SOCIAL CLUB,1-5 years,N,Own,44,16,16,130,0,69,Y,N,N,N,Greek,N,Average,511101,111433,96768,22600,1763,4278,N,0,-79.42446,43.66233,0
1758,FANNY CHADWICK'S,Under 1 year,N,Lease,17,18,1,84,63,43,N,Y,Y,N,Korean,N,Average,311123,71143,75347,10896,1957,2638,N,0,-79.41178,43.67353,0
1759,"FANTASTIC, BABY!",1-5 years,Y,Lease,38,16,18,70,57,77,N,Y,N,N,Mediterranean,N,Average,416174,129715,139161,11315,899,3783,N,0,-79.42228,43.64938,0
1767,FAT BASTARD BURRITO,1-5 years,Y,Own,9,15,8,105,3,64,Y,N,Y,N,Greek,N,Average,392238,143428,142790,8656,3040,3151,N,0,-79.50187,43.76991,0
1768,FAT BASTARD BURRITO,Under 1 year,Y,Lease,65,1,9,87,55,63,Y,N,Y,N,Japanese,N,Average,487199,134395,153098,9881,5299,3105,N,0,-79.40123,43.64449,0
1773,FAT BASTARD BURRITO CO.,11-20 years,Y,Lease,57,13,12,101,65,87,Y,N,N,N,Chinese,N,Average,274436,29578,25789,5789,185,544,N,0,-79.39167,43.64381,0
1774,FAT LAMB KOUZINA,Under 1 year,Y,Lease,64,2,18,105,58,67,Y,N,Y,N,Chinese,Y,Average,206317,77039,74141,7853,2402,2822,N,0,-79.38794,43.67247,0
1777,FAZ'S BURRITO,11-20 years,Y,Lease,54,13,14,101,47,68,Y,Y,Y,N,Others,N,Average,434418,237522,264298,13161,1584,8007,N,0,-79.41859,43.66342,0
1781,FEDERICK RESTAURANT,Over 20 years,Y,Own,8,8,6,165,36,89,Y,N,N,Y,Indian,N,Average,501594,175508,151260,15963,333,4813,N,0,-79.24082,43.77493,0
1783,FENMAR CAFE,1-5 years,N,Own,24,4,19,106,50,89,Y,Y,N,N,Mexican,N,Average,365571,189469,168239,14803,1903,6812,N,0,-79.55019,43.76034,0
1784,FENNEL ORGANIC EATERY,1-5 years,Y,Lease,14,15,10,102,15,76,N,Y,Y,N,Thai,N,Average,381047,54255,52885,8041,2168,1116,N,0,-79.40328,43.66691,0
1787,FERRO,Over 20 years,N,"Lease, want to purchase",50,7,17,90,46,41,Y,N,N,N,Others,N,Average,452336,16973,15458,11034,3308,377,N,0,-79.42857,43.68091,0
1788,FET ZUN,6-10 years,N,Own,10,11,16,74,11,95,N,Y,Y,N,Greek,Y,Average,227137,48307,52601,7424,2746,1719,N,0,-79.4064,43.67525,0
1810,FIRKIN ON HARBOUR,Over 20 years,N,Lease,34,8,19,81,22,95,N,Y,N,N,Mexican,N,Average,298988,42177,39465,11920,2289,1573,N,0,-79.37492,43.64231,0
1816,FIRST CLASS DELITES,Under 1 year,N,Lease,56,17,12,102,30,56,Y,N,Y,N,Italian,N,Average,486469,253760,281026,11103,1910,6414,N,0,-79.49025,43.68706,0
1820,FISHINN,6-10 years,N,Own,15,8,17,141,61,94,Y,Y,Y,N,Korean,Y,Average,249360,113223,107587,6051,2424,2611,N,0,-79.48268,43.64999,0
1822,FIT FOR LIFE,1-5 years,N,Own,8,9,10,133,24,84,Y,N,Y,N,Greek,N,Average,250654,26464,23372,9443,3356,880,N,0,-79.39679,43.70747,0
1827,FIVE GUYS BURGERS AND FRIES,1-5 years,Y,Lease,66,15,11,91,17,72,Y,Y,N,Y,Mediterranean,Y,Average,407490,20821,20426,10111,486,506,N,0,-79.34959,43.75431,0
1829,FIVE GUYS BURGERS AND FRIES,11-20 years,N,"Lease, want to purchase",27,4,2,151,37,42,Y,Y,N,Y,Others,Y,Average,340012,48060,45406,8248,880,1101,N,0,-79.36101,43.70623,0
1833,FLAME SHACK,1-5 years,Y,Own,12,10,11,89,37,94,Y,Y,Y,Y,Greek,N,Average,208495,45146,50215,5757,1636,1386,N,0,-79.35868,43.65701,0
1835,FLAMING STAR RESTAURANT,1-5 years,N,Lease,36,8,9,97,25,88,Y,N,Y,N,Others,Y,Average,401488,116373,101302,17196,1228,4339,N,0,-79.54163,43.77124,0
1841,FLAVOURS OF SHEBA,6-10 years,Y,Lease,21,16,5,120,46,73,Y,N,Y,N,Greek,N,Average,459795,40217,35234,18806,2076,1441,N,0,-79.44853,43.67703,0
1842,FLAWLESS LOUNGE,11-20 years,Y,Own,37,12,18,137,7,91,Y,Y,N,Y,Vietnamese,Y,Average,380605,36131,36839,15750,4730,1524,N,0,-79.29724,43.70188,0
1848,FLOCK,11-20 years,N,Own,41,13,2,121,39,52,Y,N,Y,N,Chinese,N,Average,284791,60590,51697,9943,2763,1804,N,0,-79.36884,43.65233,0
1854,FLOR DOIS BISTRO,Under 1 year,Y,Own,45,14,15,135,67,50,Y,N,Y,Y,Vietnamese,Y,Average,206545,96595,98558,7988,2112,3811,N,0,-79.41916,43.65532,0
1857,FLOWER LANTERN VEGETARIAN RESTAURANT,1-5 years,Y,Lease,60,3,19,76,20,79,Y,Y,Y,N,Chinese,N,Average,280990,108881,108730,11267,2472,4360,N,0,-79.54987,43.74969,0
1866,FOOD TRIP FILIPINO RESTAURANT,11-20 years,N,Lease,14,1,11,87,35,97,Y,Y,Y,N,Chinese,N,Average,320428,38874,41080,11332,4021,1452,N,0,-79.43461,43.73848,0
1867,FOODBENDERS,Over 20 years,Y,Lease,66,5,2,136,46,42,N,N,Y,N,Korean,N,Average,397772,42657,42030,8110,3881,857,N,0,-79.43682,43.65958,0
1878,FORT YORK PIZZERIA,1-5 years,Y,Lease,42,4,14,145,0,52,Y,Y,N,N,Vietnamese,N,Average,395300,58123,64874,11471,1953,1882,N,0,-79.40558,43.63702,0
1881,FOUNDATION BAR- RICHTREE NATURAL MARKET RESTAURANTS,11-20 years,Y,Own,28,7,15,89,63,65,Y,Y,Y,N,Japanese,Y,Average,199059,76025,71862,8020,87,2895,N,0,-79.38044,43.6562,0
1882,FOUNDER BAR,1-5 years,Y,Lease,7,14,12,116,17,54,Y,Y,Y,N,Indian,N,Average,256788,59788,59737,8602,2046,2001,N,0,-79.42542,43.64956,0
1885,FOUR FOUR SOUTH VILLAGE,Under 1 year,N,Own,38,15,1,88,16,67,Y,N,Y,N,Thai,N,Average,300716,15704,15025,10441,1916,521,N,0,-79.3838,43.66233,0
1888,FOURS'S BAR AND GRILL,1-5 years,Y,Lease,58,9,18,79,56,63,Y,Y,N,N,Greek,N,Average,327208,101843,97048,7557,1734,2241,N,0,-79.26554,43.72725,0
1889,FOX & FIDDLE,11-20 years,N,Own,30,7,14,92,39,53,N,Y,Y,N,Vietnamese,N,Average,358478,73789,73210,11008,1280,2248,N,0,-79.48852,43.76371,0
1894,FOX AND FIDDLE,1-5 years,N,Lease,23,17,3,163,23,70,N,Y,Y,N,Japanese,N,Average,278923,176945,165521,6365,3610,3777,N,0,-79.38308,43.66497,0
1903,FRANKIE'S,Under 1 year,N,Own,59,1,12,95,54,81,Y,Y,Y,N,Mediterranean,Y,Average,449388,138918,126394,14669,5974,4125,N,0,-79.34321,43.66056,0
1904,FRANKIES BAR & CAFE,1-5 years,N,Lease,25,13,5,166,2,64,Y,N,N,N,Indian,Y,Average,473771,152040,162695,13309,3151,4570,N,0,-79.41844,43.64436,0
1911,FRESH CUP BUBBLE TEA,1-5 years,Y,Own,35,8,5,147,22,80,Y,N,Y,Y,Vietnamese,Y,Average,324287,14965,15760,12177,1100,591,N,0,-79.35182,43.78608,0
1915,FRESH ON EGLINTON,Under 1 year,N,Own,49,3,4,160,6,77,Y,Y,Y,N,Vietnamese,N,Average,452037,77163,76771,11533,2310,1958,N,0,-79.3959,43.70763,0
1932,FRESHII,1-5 years,Y,Own,42,2,12,128,69,46,Y,Y,Y,N,Chinese,N,Average,293799,84992,93087,11967,7054,3791,N,0,-79.35025,43.67764,0
1946,FRIDAY ROOTS AND VIBES,11-20 years,Y,"Lease, want to purchase",27,12,14,128,60,40,Y,Y,Y,N,Others,N,Average,478165,302689,266336,17259,2634,9613,N,0,-79.41145,43.6512,0
1954,FROG AND THE CROWN,1-5 years,N,Own,62,14,12,137,69,66,Y,Y,Y,Y,American,N,Average,294467,6710,6901,8109,1021,190,N,0,-79.30349,43.72199,0
1956,FUDAO NOODLE HOUSE,1-5 years,N,Lease,29,19,17,166,6,69,Y,Y,Y,N,Mexican,N,Average,240300,44592,43965,9684,2340,1771,N,0,-79.39899,43.65464,0
1965,FUNNEL CAKE,11-20 years,Y,Lease,27,3,13,136,41,79,N,Y,Y,N,Mexican,Y,Average,348095,67603,62711,13182,4147,2374,N,0,-79.38429,43.6652,0
1983,Flaming Kitchen,Under 1 year,Y,Lease,40,9,7,128,8,41,Y,Y,Y,N,Chinese,N,Average,378787,3642,3961,7757,3642,81,N,0,-79.28761,43.80514,0
1990,G-B HAND-PULLED NOODLES,11-20 years,N,Lease,53,8,16,128,23,40,Y,Y,Y,N,Chinese,Y,Average,318817,163592,174259,10122,1915,5532,N,0,-79.33739,43.66902,0
1999,GABBY'S,11-20 years,Y,Own,54,9,17,130,60,52,N,N,Y,N,Greek,N,Average,447000,177551,190394,11324,3308,4823,N,0,-79.37613,43.67002,0
2005,GALITO'S FLAME-GRILLED CHICKEN,11-20 years,N,Own,7,9,8,155,57,75,Y,N,N,N,Thai,N,Average,314634,11919,11184,12246,3030,435,N,0,-79.34626,43.70555,0
2009,GAMBERONI SEAFOOD,Under 1 year,N,Lease,35,13,4,161,60,61,Y,Y,Y,N,Chinese,N,Average,177819,21820,22889,4207,705,541,N,0,-79.40363,43.72948,0
2010,GANGNAM SUSHI RESTAURANT,Under 1 year,N,Own,25,19,3,73,54,86,Y,Y,Y,N,Others,N,Average,400980,122150,138338,15463,1256,5335,N,0,-79.39923,43.76384,0
2013,GARDEN GATE RESTAURANT,Under 1 year,Y,Own,36,17,17,116,48,64,Y,N,Y,N,Greek,N,Average,282710,101678,104569,5794,444,2143,N,0,-79.28735,43.6725,0
2018,GAUTAMA,1-5 years,Y,Own,28,17,8,140,49,82,Y,Y,Y,N,Japanese,N,Average,238719,65904,63722,4934,448,1317,N,0,-79.32286,43.67238,0
2025,GENERAL ASSEMBLY,1-5 years,Y,Lease,40,8,2,157,61,55,Y,N,Y,N,Japanese,Y,Average,229475,12146,12102,9992,3192,526,N,0,-79.39329,43.6471,0
2028,GENJI SUSHI,1-5 years,N,Own,55,6,16,100,25,74,Y,Y,Y,N,Vietnamese,N,Average,348247,30238,31542,8143,2251,737,N,0,-79.28677,43.67301,0
2036,GERRY'S FAST FOOD,Over 20 years,N,Lease,62,9,13,125,4,91,Y,Y,Y,N,Greek,Y,Average,184748,82453,76902,8011,211,3334,N,0,-79.42708,43.68172,0
2040,GHAZALE MIDDLE EASTERN,1-5 years,Y,Lease,65,11,3,90,43,68,N,Y,Y,N,Chinese,Y,Average,338664,134509,152044,6848,2941,3074,N,0,-79.40579,43.66629,0
2047,GINGER PHO,1-5 years,Y,Lease,37,11,7,130,66,96,Y,N,N,N,Indian,N,Average,225461,40301,36835,8665,2777,1415,N,0,-79.53525,43.71057,0
2059,GLADSTONE HOTEL,1-5 years,Y,Lease,16,18,11,104,48,88,Y,N,Y,N,Greek,Y,Average,347343,68777,75526,14241,2821,3096,N,0,-79.42686,43.64257,0
2064,GLOBALLY LOCAL,1-5 years,Y,Own,15,19,19,151,8,80,Y,Y,Y,Y,American,N,Average,429657,164319,148548,10784,2601,3728,N,0,-79.40973,43.65624,0
2068,GOA INDIAN FARM KITCHEN,1-5 years,N,"Lease, want to purchase",18,2,13,101,2,56,Y,N,Y,N,Greek,Y,Average,443896,86550,94632,14420,6207,3074,N,0,-79.38837,43.76923,0
2069,GOAT COFFEE CO.,11-20 years,N,Own,34,5,3,101,24,43,Y,N,Y,N,Greek,N,Average,214959,12124,13427,7011,835,437,N,0,-79.34669,43.68459,0
2073,GOH YANG RESTAURANT,11-20 years,Y,"Lease, want to purchase",61,1,18,70,9,50,Y,Y,Y,N,Indian,N,Average,189060,52369,53816,3978,110,1132,N,0,-79.53265,43.64496,0
2077,GOLDEN COOK CARRIBEAN RESTAURANT,1-5 years,Y,Lease,16,8,3,87,54,49,Y,Y,Y,N,Mediterranean,Y,Average,429354,114873,124799,19152,253,5566,N,0,-79.50573,43.60044,0
2103,GONG CHA,1-5 years,N,Own,56,4,13,166,4,53,Y,Y,Y,N,Mediterranean,Y,Average,503951,181710,176709,21183,4170,7428,N,0,-79.39693,43.64882,0
2108,GONOE SUSHI,11-20 years,Y,Lease,59,2,16,161,17,67,N,N,Y,N,Others,Y,Average,358854,76064,70415,10189,4002,1999,N,0,-79.3463,43.74593,0
2110,GOOD CHEESE,6-10 years,N,Own,32,6,4,107,37,93,Y,Y,Y,Y,Others,N,Average,249953,109672,109438,6663,96,2917,N,0,-79.3514,43.66597,0
2120,GOOD VIBES KITCHEN,1-5 years,N,Own,68,12,3,84,30,91,Y,Y,Y,N,Thai,Y,Average,358828,135125,124940,7625,4518,2655,N,0,-79.32979,43.68181,0
2122,GOODMARK CAFE,Under 1 year,Y,Own,54,2,8,99,25,92,Y,Y,Y,N,Korean,N,Average,178425,11532,10931,3966,220,243,N,0,-79.50992,43.70866,0
2123,GOODS & PROVISIONS,1-5 years,N,Own,23,15,1,127,49,87,Y,N,Y,N,Italian,Y,Average,443418,135571,134517,12651,4114,3837,N,0,-79.3352,43.66234,0
2128,GOURMET MALAYSIA,Under 1 year,N,Own,16,10,16,119,37,58,Y,Y,Y,N,Greek,N,Average,508510,168237,157509,18242,6713,5650,N,0,-79.26686,43.78898,0
2131,GRACE O'MALLEY'S,1-5 years,Y,Lease,69,13,11,141,5,91,Y,Y,Y,N,Mediterranean,N,Average,384046,100425,98561,8506,714,2182,N,0,-79.38841,43.64758,0
2133,GRADUATE STUDENTS' UNION PUB,6-10 years,N,Lease,38,2,6,70,45,79,Y,Y,Y,N,Korean,Y,Average,200499,35516,33447,8107,1770,1352,N,0,-79.40018,43.6607,0
2136,GRAND LUXE EVENT BOUTIQUE,1-5 years,N,Own,27,7,6,148,58,83,Y,Y,Y,N,Italian,Y,Average,504334,104251,88714,16309,3289,2868,N,0,-79.39063,43.78162,0
2141,GRAZIE,1-5 years,N,"Lease, want to purchase",57,11,1,153,10,86,Y,N,Y,N,Mexican,N,Average,506167,300058,335298,21102,2916,13979,N,0,-79.39857,43.70935,0
2148,GREEN BEANERY,6-10 years,Y,"Lease, want to purchase",11,13,9,106,49,69,Y,N,Y,N,Chinese,Y,Average,267513,77300,88239,5408,2537,1784,N,0,-79.41097,43.66508,0
2151,GREEN CANOE CAFE,11-20 years,Y,Lease,48,16,15,106,25,81,Y,Y,Y,N,Greek,N,Average,194502,51482,43825,5900,3052,1329,N,0,-79.36348,43.70345,0
2152,GREEN EARTH VEGAN CUISINE,6-10 years,Y,Lease,28,4,14,136,36,83,N,Y,Y,Y,Vietnamese,Y,Average,297187,177813,151489,9981,423,5088,N,0,-79.34156,43.67991,0
2164,GREY GARDENS,1-5 years,Y,Own,63,12,3,114,2,66,N,Y,Y,N,Chinese,N,Average,523034,148404,164418,19289,5039,6063,N,0,-79.40148,43.65381,0
2165,GRILL GATE,11-20 years,N,Lease,32,16,7,88,62,78,Y,N,N,N,Korean,N,Average,376962,12065,12897,9118,4197,311,N,0,-79.4517,43.75316,0
2167,GRILL TIME GOURMET MEAT SHOPS,Under 1 year,Y,Own,60,3,9,127,36,57,Y,N,Y,Y,Mexican,N,Average,179655,19846,19207,7791,205,833,N,0,-79.36167,43.70473,0
2168,GRILLIES,11-20 years,Y,Own,11,18,9,149,68,80,Y,Y,Y,N,Thai,N,Average,221232,68775,76893,5091,1770,1769,N,0,-79.30015,43.68881,0
2169,GRILLIES,Over 20 years,N,Lease,54,19,7,104,59,55,Y,N,Y,Y,Chinese,N,Average,444201,90610,85701,15311,4751,2954,N,0,-79.41486,43.66434,0
2171,GRILLIES,1-5 years,N,Own,32,6,7,131,11,63,Y,N,Y,N,Indian,N,Average,405712,218248,224178,8417,1937,4651,N,0,-79.37534,43.70524,0
2176,GUITA'S SAGGIO,Over 20 years,Y,Own,32,6,17,75,50,61,N,Y,Y,N,American,Y,Average,420036,32553,36482,17784,8083,1544,N,0,-79.54116,43.76127,0
2184,GYU - KAKU JAPANESE BBQ,1-5 years,N,"Lease, want to purchase",53,17,14,88,20,71,Y,Y,Y,N,American,N,Average,509790,302409,311846,11752,5717,7189,N,0,-79.33171,43.77088,0
2185,GYU HITO JAPANESE BBQ,1-5 years,N,Own,23,10,8,114,9,41,Y,N,Y,N,Others,N,Average,519273,238474,264138,22176,620,11280,N,0,-79.29921,43.82188,0
2187,GYUBEE JAPANESE GRILL,6-10 years,N,Lease,23,7,8,99,4,56,Y,Y,Y,N,Vietnamese,N,Average,305883,86169,86849,6756,3653,1918,N,0,-79.29337,43.8157,0
2188,GYUBEE JAPANESE GRILL,Under 1 year,Y,Own,67,19,9,94,6,51,Y,N,Y,Y,Greek,N,Average,306717,120824,111583,12943,3256,4708,N,0,-79.38562,43.65517,0
2189,GYUGYUYA,Under 1 year,Y,Own,24,3,8,128,66,91,Y,Y,Y,N,Greek,N,Average,306775,117380,102745,12971,2525,4344,N,0,-79.38642,43.65498,0
2213,HABESHA SPORTS BAR & CAFE,1-5 years,N,Lease,39,14,15,102,1,56,Y,Y,Y,N,Japanese,N,Average,275833,133248,130405,12009,3383,5677,N,0,-79.42401,43.66234,0
2222,HAJIME UDON,6-10 years,N,Lease,25,12,13,93,20,64,Y,N,N,N,Thai,N,Average,267250,115577,99125,7791,438,2890,N,0,-79.40696,43.67487,0
2227,HAKKA FLAME,6-10 years,N,Own,17,9,9,99,13,48,Y,Y,N,N,Indian,Y,Average,411950,71621,64539,15128,576,2370,N,0,-79.32209,43.67209,0
2233,HALDI,11-20 years,N,Lease,40,3,5,76,24,72,Y,N,Y,N,Mexican,Y,Average,347460,84776,82177,9469,3988,2239,N,0,-79.36943,43.66742,0
2234,HALE COFFEE,11-20 years,N,Lease,26,10,19,116,9,55,Y,N,Y,N,American,N,Average,259114,82598,83970,5599,899,1814,N,0,-79.45015,43.66569,0
2235,HALIBUT HOUSE FISH & CHIPS,1-5 years,N,Lease,19,19,6,74,2,96,Y,Y,Y,N,American,Y,Average,178282,84245,84852,5262,1752,2504,N,0,-79.4731,43.6709,0
2239,HAMDI RESTAURANT,1-5 years,N,"Lease, want to purchase",13,8,7,79,28,76,N,N,N,N,Indian,N,Average,179704,79464,89129,6284,2245,3117,N,0,-79.5572,43.7144,0
2241,HANA KOREA,11-20 years,N,Own,18,1,18,166,22,71,Y,N,Y,N,Korean,N,Average,450603,188407,165982,15478,2451,5701,N,0,-79.3943,43.65583,0
2242,HANA SUSHI AND CAFE,1-5 years,Y,Lease,17,14,1,143,48,43,Y,N,N,N,Chinese,Y,Average,338177,47069,42095,9783,1452,1217,N,0,-79.38443,43.66173,0
2255,HAPPY LAMB POT,1-5 years,N,Own,42,16,16,152,22,96,Y,Y,Y,N,Mexican,N,Average,498762,309793,319303,19168,5387,12271,N,0,-79.31326,43.79162,0
2264,HARRY AND BROTHERS RESTAURANT,1-5 years,N,Lease,23,13,18,149,20,96,Y,Y,N,N,Chinese,N,Average,292923,91804,98232,10521,398,3528,N,0,-79.50393,43.70198,0
2270,HARVEY'S,1-5 years,Y,Lease,21,10,7,97,62,46,Y,Y,Y,N,Mediterranean,Y,Average,196860,82439,79511,6260,1341,2528,N,0,-79.24078,43.794670000000004,0
2279,HARVEY'S,Under 1 year,Y,Own,12,14,16,109,6,80,Y,N,Y,N,Mexican,Y,Average,490048,294910,286072,12806,452,7475,N,0,-79.39328,43.79191,0
2288,HASTY MARKET,1-5 years,N,"Lease, want to purchase",33,18,12,120,31,48,Y,N,N,N,Mediterranean,Y,Average,274968,95484,101414,9628,337,3551,N,0,-79.60589,43.73413,0
2297,HEALTHY PLANET,6-10 years,N,Own,7,2,17,136,61,74,N,N,Y,N,Thai,Y,Average,224998,70394,71482,9575,3896,3042,N,0,-79.36166,43.70579,0
2302,HELEN'S BAR & BURGER,11-20 years,N,Lease,18,1,13,101,30,91,N,Y,N,N,Chinese,Y,Average,452418,196481,186025,11029,10,4535,N,0,-79.32397,43.68358,0
2318,HERO CERTIFIED BURGERS,Over 20 years,Y,Own,57,8,13,118,17,54,Y,Y,Y,N,Mediterranean,Y,Average,346471,15233,14656,11251,659,475,N,0,-79.29916,43.67048,0
2320,HERO CERTIFIED BURGERS,Over 20 years,Y,Own,39,2,15,86,11,93,Y,N,Y,N,Vietnamese,N,Average,332934,11725,13132,9293,717,366,N,0,-79.50234,43.77342,0
2321,HERO CERTIFIED BURGERS,1-5 years,N,Lease,8,8,6,125,29,41,Y,Y,Y,Y,Thai,Y,Average,265493,17721,18575,11477,345,803,N,0,-79.38053,43.66554,0
2330,HIBACHI,Under 1 year,Y,Own,52,14,8,86,43,85,Y,N,N,N,Japanese,N,Average,208157,15189,13581,5587,1097,364,N,0,-79.40167,43.64284,0
2331,HIGH LIFE RESTAURANT,Under 1 year,Y,Own,48,11,7,123,36,87,Y,Y,Y,N,Vietnamese,N,Average,270784,41638,41275,7865,558,1198,N,0,-79.44703,43.69621,0
2355,HOLIDAY INN EXPRESS,6-10 years,N,"Lease, want to purchase",54,1,16,109,3,53,Y,Y,Y,Y,Mexican,N,Average,184408,21728,21811,4034,316,477,N,0,-79.3729,43.65215,0
2367,HOMEMADE RAMEN,1-5 years,N,"Lease, want to purchase",59,1,1,127,15,50,Y,Y,N,N,Mediterranean,N,Average,207090,45693,50616,4225,1198,1032,N,0,-79.39765,43.65223,0
2368,HONEST RESTAURANT,1-5 years,N,Lease,57,6,19,111,62,80,Y,N,Y,N,Greek,N,Average,452287,130674,136981,14066,2215,4260,N,0,-79.60582,43.73546,0
2378,HOOF BEATS GRAB AND GO,1-5 years,N,"Lease, want to purchase",7,9,5,73,26,42,Y,Y,Y,N,Mexican,N,Average,383889,137428,142406,11821,6632,4385,N,0,-79.60564,43.70901,0
2382,HOP SCOTCH,Under 1 year,Y,Own,39,5,19,150,17,51,N,Y,N,N,Japanese,N,Average,490508,78414,87236,20235,4661,3598,N,0,-79.39784,43.63956,0
2383,HOT BLACK COFFEE,11-20 years,Y,"Lease, want to purchase",38,15,15,156,39,60,Y,N,Y,N,Chinese,Y,Average,393811,4748,4491,9055,61,103,N,0,-79.38861,43.65018,0
2389,HOT STAR LARGE FRIED CHICKEN,1-5 years,N,Own,41,16,19,77,49,77,Y,Y,Y,N,Others,N,Average,403759,195447,193111,14755,3047,7057,N,0,-79.38223,43.65883,0
2408,HOUSE ON PARLIAMENT,1-5 years,Y,"Lease, want to purchase",48,19,16,108,36,55,Y,N,Y,N,Thai,Y,Average,415500,178475,168908,17387,5122,7068,N,0,-79.36794,43.66364,0
2409,HOYA SUSHI,Under 1 year,Y,Lease,44,16,11,107,30,89,Y,Y,Y,N,Mediterranean,N,Average,189589,4153,4116,4260,804,92,N,0,-79.60061,43.7312,0
2413,HUH GA NE,11-20 years,N,Lease,25,10,19,96,34,82,Y,Y,N,Y,Italian,N,Average,310768,40705,38608,11913,387,1480,N,0,-79.41726,43.77917,0
2417,HUNAN STYLE RESTAURANT,1-5 years,Y,Own,59,16,8,109,26,55,Y,Y,Y,N,Indian,N,Average,196218,24806,25451,8264,808,1071,N,0,-79.29921,43.82188,0
2427,HUONG VIET RESTAURANT,11-20 years,Y,Lease,38,11,14,151,49,67,N,Y,Y,N,Mexican,N,Average,396373,94687,87906,13950,6475,3093,N,0,-79.46071,43.67431,0
2434,Hakka,11-20 years,Y,Own,42,14,7,98,62,88,Y,Y,N,N,Mexican,Y,Average,297671,71567,72915,9716,2682,2380,N,0,-79.18494,43.77197,0
2438,Hakka Palace,1-5 years,N,"Lease, want to purchase",10,13,5,103,12,81,N,Y,Y,N,American,N,Average,406229,120796,126089,9036,4521,2804,N,0,-79.34348,43.70779,0
2439,Halal Crown Pizza,11-20 years,N,Lease,24,3,8,140,60,77,Y,N,Y,N,Italian,Y,Average,478057,227674,242627,20335,4403,10320,N,0,-79.24779,43.82539,0
2443,Halibut House Fish & Chips,11-20 years,Y,Own,62,8,7,110,37,74,N,N,Y,N,Greek,Y,Average,259780,59764,66613,8319,3942,2133,N,0,-79.19034,43.76823,0
