ID,Name,Business_Operation_Year,Franchise,Own_Lease,Number_Of_Staff_Before_Covid,Number_Of_Staff_During_Covid,Number_Of_Staff_During_Reopen,Total_Hours_Per_Week_Before_Covid,Total_Hours_Per_Week_During_Covid,Total_Hours_Per_Week_During_Reopen,Delivery,Curbside_Pickup,Dine_In_Service,Patio_Service,Cuisine,Offer_Alcohol,Price_Point_Target,Income_052019_062019,Income_052020_062020,Income_052021_062021,Profit_052019_062019,Profit_052020_062020,Profit_052021_062021,Selected_Open,Helpfulness,Long,Lat,Helpfulness_Factor
1051,CHEF 88,1-5 years,N,Own,6,5,7,86,6,43,Y,Y,Y,N,Japanese,N,High-end,794602,36763,222324,28729,85,8038,Y,5,-79.30399,43.8174,5
1054,CHELSEA HOTEL - BANQUET KITCHEN,Under 1 year,N,Lease,10,19,17,161,49,76,Y,Y,Y,N,Japanese,N,Low-end,211792,42647,101215,8153,847,3896,Y,5,-79.38009,43.65939,5
1057,CHENGDU TASTE,1-5 years,N,Own,44,13,60,145,57,51,Y,Y,N,N,Chinese,N,Average,319029,69562,343362,7421,1421,7987,Y,3,-79.28791,43.7837,3
1058,CHERRY STREET BAR-B-QUE,6-10 years,N,Own,6,18,44,118,52,67,Y,Y,N,Y,Japanese,Y,High-end,628145,35887,428699,18048,7274,12317,Y,5,-79.35233,43.64561,5
1059,CHESTER FRIED CHICKEN,1-5 years,N,"Lease, want to purchase",14,4,21,114,47,68,Y,Y,Y,N,American,N,Average,380283,30703,334605,11782,1313,10367,Y,4,-79.4525,43.65648,4
1063,CHI PATISSERIE,6-10 years,N,Own,39,9,24,108,36,86,Y,Y,Y,Y,Mediterranean,Y,Low-end,141659,69537,192448,5641,1046,7663,Y,2,-79.41411,43.77266,2
1065,CHIANG MAI THAI KITCHEN,1-5 years,Y,Own,31,19,38,85,57,52,N,Y,Y,N,Others,Y,Low-end,275194,33232,191345,11808,1123,8210,Y,5,-79.48497,43.62458,5
1068,CHIC XI,Under 1 year,N,"Lease, want to purchase",21,10,41,76,57,53,Y,Y,Y,N,Indian,N,High-end,751674,177122,484341,22343,669,14397,Y,5,-79.40425,43.73426,5
1069,CHICA'S CHICKEN,6-10 years,Y,Lease,36,17,69,155,61,48,Y,Y,Y,N,Others,N,Average,292614,18016,419146,11652,3438,16691,Y,3,-79.46435,43.66533,3
1073,CHICKEN & BEERS,Under 1 year,N,Lease,50,18,22,147,53,45,N,N,Y,Y,Thai,N,Average,442500,81259,375848,16837,2915,14301,Y,5,-79.4174,43.77914,5
1074,CHICKEN IDOL,Under 1 year,N,Own,17,11,26,118,0,70,N,Y,Y,N,Greek,N,Average,187498,52365,362207,8045,2537,15541,Y,4,-79.3752,43.66316,4
1075,CHICKEN IN THE KITCHEN,11-20 years,N,Lease,32,15,42,142,2,81,Y,Y,N,N,Others,Y,Average,352187,97732,190951,10894,3456,5906,Y,4,-79.41587,43.77952,4
1076,CHICKEN KITCHEN,11-20 years,N,Lease,48,10,38,109,29,53,Y,Y,Y,N,Korean,N,Average,517165,3897,315810,19258,3897,11760,Y,3,-79.29273,43.74604,3
1077,CHICKEN PLACE,Under 1 year,Y,Own,12,16,32,104,62,69,N,N,N,N,Thai,N,Low-end,191419,31989,122270,6347,1608,4054,Y,5,-79.47562,43.76477,5
1079,CHINA COTTAGE,1-5 years,Y,Lease,31,3,32,116,22,59,N,Y,N,N,Chinese,N,Average,227611,56116,144740,7548,4654,4799,Y,3,-79.2547,43.8354,3
1082,CHINA GOURMET,Under 1 year,N,Lease,63,19,36,157,20,53,Y,Y,Y,Y,Italian,Y,High-end,640703,172480,648478,14411,7356,14586,Y,5,-79.36844,43.66418,5
1085,CHINESE AND JAPANESE GOURMET,1-5 years,Y,Lease,62,16,54,82,68,77,Y,Y,Y,N,American,N,High-end,499707,96965,346846,12904,1231,8957,Y,5,-79.55716,43.69375,5
1089,CHINESE TRADITIONAL BUN,Over 20 years,N,Own,20,14,36,147,17,86,Y,Y,N,N,Others,N,Average,444955,172538,291940,18828,2518,12353,Y,5,-79.39906,43.65279,5
1093,CHIPOTLE MEXICAN GRILL,Over 20 years,N,Own,52,14,17,150,50,85,Y,N,Y,N,Chinese,N,Low-end,244592,65888,126277,9675,1011,4995,Y,4,-79.38342,43.64494,4
1095,CHITOS PIZZA,Under 1 year,Y,Own,69,10,61,150,50,80,N,Y,Y,Y,Vietnamese,N,Average,324137,106146,297619,10186,2847,9353,Y,4,-79.44257,43.65838,4
1096,CHITOS PIZZA,6-10 years,Y,Own,47,5,16,118,26,80,Y,Y,Y,N,Greek,N,High-end,737789,269946,301427,20673,2588,8446,Y,2,-79.45908,43.73161,2
1099,CHOP CHOP,Over 20 years,N,Lease,51,19,55,77,31,52,Y,N,Y,N,Mexican,Y,Low-end,251202,9769,123543,5473,1987,2691,Y,3,-79.40707,43.65199,3
1102,CHOPSTICKS SZECHUAN,1-5 years,Y,Own,5,10,5,166,35,67,Y,Y,Y,N,Greek,N,Low-end,188957,57380,131162,4456,2100,3093,Y,5,-79.27055,43.76784,5
1103,CHOTTO MATTE,Under 1 year,Y,Own,51,15,24,114,38,58,N,Y,N,N,Japanese,N,Average,493865,93449,162426,15396,2243,5063,Y,2,-79.379,43.64648,2
1104,CHOU'S GARDEN RESTAURANT,Under 1 year,N,"Lease, want to purchase",9,19,45,143,1,67,N,Y,N,N,Others,Y,Low-end,268171,89804,133337,8360,394,4156,Y,5,-79.16943,43.80355,5
1105,CHOWON FAMILY RESTAURANT,1-5 years,Y,Lease,69,17,55,144,10,55,Y,Y,Y,N,Mediterranean,N,High-end,737100,155640,210288,21445,13435,6118,Y,5,-79.41859,43.78666,5
1107,CHRISTIE PITS PUB,11-20 years,N,Own,32,4,5,70,32,75,Y,Y,Y,N,Japanese,Y,Low-end,180875,31487,142736,7602,4654,5999,Y,5,-79.42272,43.66261,5
1110,CHUAN NOODLE,Over 20 years,N,Own,64,15,13,140,26,60,Y,Y,Y,N,Greek,N,Average,382730,77827,286840,14696,1347,11014,Y,1,-79.40772,43.66572,1
1111,CHUBBY'S FISH N CHIPS,1-5 years,Y,Lease,69,19,22,97,34,72,Y,N,Y,N,Indian,Y,Low-end,234591,5877,186700,5734,2683,4563,Y,5,-79.55575,43.71511,5
1112,CHUBBY'S JAMAICAN KITCHEN,1-5 years,N,"Lease, want to purchase",32,7,14,142,48,67,Y,Y,Y,N,Korean,N,Average,260607,124657,268104,10953,1298,11268,Y,5,-79.4007,43.64533,5
1115,CHUNG MOI RESTAURANT,1-5 years,Y,Own,50,4,68,120,31,88,Y,Y,N,N,American,Y,Low-end,142693,49381,119580,3689,918,3091,Y,1,-79.26948,43.73245,1
1116,CHUNGCHUN RICE DOG,6-10 years,N,Lease,20,13,64,140,13,91,Y,N,Y,N,Mexican,Y,Average,472418,179432,164551,17692,4128,6162,Y,4,-79.38492,43.6652,4
1117,CHUNGCHUN RICE DOG BLOOR,6-10 years,N,Lease,36,18,12,130,45,40,N,Y,Y,N,Indian,N,Low-end,170852,3286,119761,7519,3286,5270,Y,4,-79.41382,43.66456,4
1118,CHUNKY CHICKEN,6-10 years,N,Lease,16,18,34,87,53,56,Y,N,N,N,Others,N,Average,510019,41482,339594,12467,1385,8301,Y,4,-79.34626,43.70555,4
1119,CHURCH STREET ESPRESSO,11-20 years,Y,Own,36,10,54,157,19,86,Y,N,Y,N,Japanese,N,High-end,559278,59088,281410,15852,2547,7976,Y,3,-79.3817,43.66822,3
1120,CHURCH STREET GARAGE,11-20 years,N,Lease,53,2,38,101,26,96,Y,Y,Y,N,Vietnamese,Y,Low-end,153576,1852,143968,6145,1852,5761,Y,1,-79.38036,43.66483,1
1122,CHURCH'S CHICKEN,Under 1 year,N,"Lease, want to purchase",53,8,67,148,4,49,Y,Y,Y,N,Others,N,Average,303591,158321,258838,10774,4512,9186,Y,4,-79.2887,43.69064,4
1123,CHURCH'S CHICKEN,11-20 years,N,Lease,14,13,66,73,25,77,Y,N,Y,N,Greek,N,Average,277819,21430,312333,7182,2825,8074,Y,3,-79.38389,43.6642,3
1124,CHURCH'S CHICKEN,11-20 years,Y,"Lease, want to purchase",50,5,10,102,49,83,Y,Y,Y,N,Others,Y,Average,427049,171368,224135,18794,8828,9864,Y,5,-79.22914,43.75875,5
1125,CHURCH'S TEXAS CHICKEN,1-5 years,N,Lease,65,3,62,163,34,73,Y,Y,Y,N,Thai,Y,High-end,450740,199199,568111,16822,3672,21202,Y,4,-79.25716,43.73511,4
1126,CHURCH'S TEXAS CHICKEN,Under 1 year,Y,Lease,20,4,5,106,25,67,Y,Y,N,N,Mediterranean,N,Low-end,127117,2062,97028,3726,549,2844,Y,5,-79.48656,43.74383,5
1129,CHURCHILL,11-20 years,N,Own,17,7,60,83,23,96,N,N,Y,N,Japanese,Y,Low-end,271547,8204,131027,11894,4193,5739,Y,4,-79.42301,43.64948,4
1133,CHURRASQUEIRA DO SARDINHA,Under 1 year,Y,Lease,45,18,51,150,8,74,N,Y,N,N,Italian,N,High-end,684904,92455,429410,13729,1413,8608,Y,5,-79.42275,43.64929,5
1134,CHURRASQUEIRA DO SARDINHA,1-5 years,N,Own,5,11,8,133,38,91,Y,N,Y,N,Mediterranean,N,High-end,417465,6664,307439,17680,6664,13020,Y,1,-79.41805,43.65512,1
1137,CHUTNEYS FINE INDIAN CUISINE,Under 1 year,Y,Lease,12,14,17,129,38,76,Y,N,Y,Y,Indian,Y,Average,446730,224884,344581,13875,4437,10702,Y,4,-79.51399,43.64655,4
1138,CIBC UPSTAIRS,Under 1 year,N,Own,28,6,60,156,23,88,N,Y,Y,N,Thai,Y,Low-end,239537,29143,189075,9561,4794,7547,Y,2,-79.38464,43.64429,2
1139,CIBO,6-10 years,N,Lease,6,17,25,101,53,55,Y,Y,N,N,Greek,Y,High-end,437031,137834,415176,10993,2407,10443,Y,1,-79.39762,43.64531,1
1140,CIBO,1-5 years,Y,Lease,51,1,50,140,55,72,Y,Y,N,Y,Mexican,N,High-end,573558,256615,334924,18493,540,10798,Y,3,-79.39973,43.71139,3
1144,CINCO MEXICAN RESTAURANT,1-5 years,N,Own,8,11,11,125,43,80,Y,N,Y,Y,Chinese,N,Low-end,133541,11092,178293,4353,434,5812,Y,5,-79.44777,43.64303,5
1145,CINEPLEX VIP,Over 20 years,Y,"Lease, want to purchase",27,3,24,130,37,65,Y,Y,Y,N,Mexican,Y,Average,448908,183342,409748,17919,7458,16356,Y,4,-79.51554,43.62106,4
1147,CINEPLEX YONGE/DUNDAS +VIP,Under 1 year,N,Own,38,18,62,127,52,89,Y,Y,N,N,Mediterranean,Y,High-end,475628,113659,419329,10421,6025,9187,Y,1,-79.38069,43.65669,1
1150,CINNAHOLIC,6-10 years,Y,Lease,58,3,53,142,69,75,Y,Y,Y,N,Korean,N,Low-end,276240,92742,111215,7541,191,3036,Y,1,-79.35359,43.67705,1
1151,CINNAMON GROVE,Under 1 year,N,"Lease, want to purchase",51,9,26,148,3,47,N,N,N,N,Mediterranean,Y,Low-end,242093,144656,205393,7693,1871,6527,Y,3,-79.40555,43.76321,3
1156,CIRQUE DU SOLEIL - VIP,Over 20 years,N,Lease,10,10,12,142,34,94,Y,N,Y,N,Indian,Y,Low-end,151017,55417,137483,3461,911,3151,Y,1,-79.41862,43.62981,1
1158,CITY BETTY,Under 1 year,Y,Lease,15,5,30,116,31,41,Y,Y,Y,N,Greek,Y,High-end,761259,115223,406970,29375,5411,15704,Y,5,-79.3288,43.68247,5
1159,CITY FRIED CHICKEN,Under 1 year,Y,Own,63,17,46,139,13,97,Y,Y,Y,Y,Others,Y,Low-end,189782,11420,67599,5619,695,2001,Y,2,-79.26283,43.7512,2
1162,CIVIL LIBERTIES,1-5 years,Y,Lease,23,19,20,80,48,60,Y,N,N,N,American,Y,Low-end,126610,4798,131636,3733,971,3881,Y,5,-79.42518,43.66219,5
1164,CLANDESTINA,1-5 years,N,Lease,66,4,21,117,61,60,Y,N,N,N,Vietnamese,Y,Low-end,140258,19711,120936,3782,1762,3261,Y,1,-79.39737,43.70325,1
1167,CLAUDIA'S COFFEE,1-5 years,N,Lease,25,11,18,127,19,55,Y,Y,N,N,Mexican,N,High-end,794557,26559,231220,32638,1528,9498,Y,4,-79.47225,43.66537,4
1168,CLAY RESTAURANT,1-5 years,N,Own,13,14,26,97,15,65,Y,Y,N,Y,Vietnamese,N,High-end,407576,12594,543831,17155,4770,22891,Y,4,-79.39352,43.6679,4
1169,CLINTON'S,Under 1 year,Y,Own,31,9,18,127,7,71,Y,Y,N,Y,Indian,N,Low-end,209355,80856,181987,5554,2042,4828,Y,5,-79.41733,43.66371,5
1171,CLUB 44,1-5 years,Y,Own,41,11,61,110,5,44,Y,Y,N,N,Mexican,N,High-end,764882,234415,382847,23392,2683,11708,Y,4,-79.45624,43.69416,4
1172,CLUB PARADISE,6-10 years,N,Lease,10,6,53,142,42,93,Y,Y,Y,N,Vietnamese,N,High-end,758120,22514,264949,26814,1146,9371,Y,1,-79.44381,43.65805,1
1173,CLUBHOUSE EVENTSPACE,1-5 years,N,Own,48,19,56,117,37,67,Y,N,Y,N,Greek,N,Low-end,266100,5922,93364,8339,55,2925,Y,1,-79.58339,43.67769,1
1175,CLUNY,Under 1 year,Y,Own,17,12,18,93,22,59,Y,Y,Y,N,Mexican,N,High-end,478837,96537,478437,19060,7008,19044,Y,5,-79.3579,43.65059,5
1177,COAST CAFE BAR,11-20 years,Y,Own,17,2,62,101,44,41,Y,Y,Y,N,Mediterranean,N,Low-end,169238,60726,91722,6553,2208,3551,Y,1,-79.47415,43.66522,1
1178,COCKTAIL BAR,11-20 years,N,Lease,16,12,52,158,49,46,N,N,N,N,Italian,N,Low-end,203949,12461,96096,4328,954,2039,Y,1,-79.41338,43.65081,1
1184,COCO FRESH TEA & JUICE,11-20 years,Y,Own,41,11,33,128,33,70,Y,Y,Y,Y,Vietnamese,N,Low-end,143066,56970,84781,4733,888,2805,Y,5,-79.38218,43.65873,5
1186,COCO FRESH TEA & JUICE /CHI CHOP,1-5 years,N,Own,23,7,55,158,63,90,Y,Y,Y,N,Mexican,Y,Low-end,136464,41674,118452,3536,546,3070,Y,4,-79.41451,43.66452,4
1190,COCOA LATTE,Over 20 years,N,Own,59,7,63,146,61,69,Y,N,Y,N,Korean,Y,Average,266001,147445,349407,7404,890,9726,Y,1,-79.42505,43.68161,1
1191,COCOON COFFEE,Under 1 year,N,Own,17,17,36,131,9,79,Y,Y,Y,N,Mediterranean,Y,Average,217585,23198,256077,6443,2502,7582,Y,5,-79.46516,43.7308,5
1192,CODA,1-5 years,N,"Lease, want to purchase",29,12,1,126,68,57,Y,Y,Y,N,Mexican,Y,Low-end,227388,26623,171541,7504,474,5661,Y,4,-79.41146,43.66542,4
1196,COFFEE INC.,6-10 years,N,Lease,33,12,57,96,68,75,Y,Y,Y,N,Chinese,Y,Low-end,150769,79717,219591,5397,1866,7861,Y,1,-79.2837,43.74732,1
1198,COFFEE TIME,Under 1 year,N,"Lease, want to purchase",16,9,60,74,39,95,Y,Y,N,N,Vietnamese,Y,Low-end,217212,37441,104488,4598,1198,2211,Y,4,-79.45916,43.73181,4
1199,COFFEE TIME,11-20 years,N,Lease,23,18,32,161,65,87,Y,N,Y,N,American,N,Low-end,206695,38885,124632,8391,2549,5060,Y,4,-79.59246,43.68347,4
1201,COFFEE TIME,11-20 years,N,Lease,24,17,56,77,4,59,Y,N,Y,Y,Japanese,Y,Low-end,181130,62015,185782,4515,564,4631,Y,4,-79.31118,43.68627,4
1202,COFFEE TIME,Over 20 years,N,Own,20,19,9,99,15,81,Y,Y,Y,N,Japanese,N,Average,334177,44936,213813,9853,2641,6304,Y,5,-79.47409,43.75629,5
1204,COFFEE TIME,1-5 years,N,"Lease, want to purchase",15,12,29,141,24,93,Y,Y,Y,N,Thai,N,High-end,712108,90812,404090,17539,4199,9952,Y,3,-79.44267,43.65836,3
1205,COFFEE TIME DONUTS,11-20 years,N,Own,52,12,36,102,44,93,Y,Y,N,N,Others,N,High-end,577302,162412,538815,25039,1202,23370,Y,3,-79.45174,43.65542,3
1206,COFFEE TIME DONUTS,Under 1 year,N,Own,66,7,11,127,4,47,N,N,N,N,Chinese,N,Low-end,165187,64565,200165,4457,953,5401,Y,4,-79.43914,43.69788,4
1208,COFFEE/SWEET SURRENDER- RICHTREE NATURAL MARKET RESTARANTS,6-10 years,N,Lease,46,8,52,163,44,80,Y,N,Y,N,Japanese,Y,Average,500877,259898,410204,11710,1387,9590,Y,3,-79.38044,43.6562,3
1209,COLABA JUNCTION,6-10 years,N,Own,68,14,52,80,3,66,Y,N,Y,N,Japanese,N,High-end,418548,135565,367973,15351,3081,13496,Y,4,-79.38561,43.66114,4
1210,COLABA JUNCTION,Under 1 year,Y,Lease,40,4,17,93,41,40,Y,Y,Y,N,Greek,Y,Low-end,239027,6101,181685,7259,2897,5518,Y,3,-79.40717,43.65418,3
1211,COLD TEA,1-5 years,Y,Own,48,17,22,144,40,80,Y,Y,Y,Y,Mexican,Y,Low-end,134517,78374,128329,5547,1149,5292,Y,4,-79.40096,43.65421,4
1213,COLLEGE FALAFEL,1-5 years,Y,Lease,12,17,7,106,43,75,Y,N,Y,N,Mexican,N,High-end,593621,228169,335940,13554,3603,7670,Y,5,-79.42293,43.65464,5
1214,COM TAM PHO VIETNAMESE CUISINE,11-20 years,Y,Own,56,5,2,104,61,91,Y,N,Y,N,Indian,Y,High-end,766669,300218,321766,18239,3104,7655,Y,5,-79.33783,43.66895,5
1215,COMAL Y CANELA,1-5 years,N,"Lease, want to purchase",37,17,27,89,38,60,Y,Y,Y,Y,Vietnamese,Y,Low-end,221251,3818,147756,9323,3818,6226,Y,3,-79.50423,43.70326,3
1216,COME SEE ME,1-5 years,N,Own,52,8,59,105,58,85,N,N,Y,N,American,Y,Average,456532,104943,105228,12311,3475,2837,Y,3,-79.41637,43.65506,3
1217,COMEDY BAR,1-5 years,N,"Lease, want to purchase",46,1,47,74,53,85,Y,Y,N,N,Italian,N,Low-end,134149,6190,212962,3214,1386,5102,Y,5,-79.42779,43.66143,5
1219,COMMISSO BROS & RACCO ITALIAN BAKERY,6-10 years,N,Own,28,9,23,109,65,82,Y,Y,Y,N,Indian,Y,Average,334862,3349,273609,8885,3334,7259,Y,3,-79.4689,43.69863,3
1222,CONGEE QUEEN,Under 1 year,N,Lease,56,9,54,77,60,83,Y,N,Y,N,Others,N,Average,217552,85604,208497,8316,1058,7970,Y,4,-79.34751,43.73577,4
1224,CONGEE STAR,11-20 years,N,Own,26,18,28,86,2,41,Y,Y,N,N,Chinese,N,Low-end,185429,66995,94117,4965,360,2520,Y,3,-79.34211,43.72691,3
1225,CONGEE TOWN RESTAURANT,1-5 years,N,Lease,33,15,59,101,63,45,Y,Y,Y,N,Vietnamese,N,Average,317274,153574,221492,12286,802,8577,Y,5,-79.26932,43.80923,5
1226,CONGEE WONG,11-20 years,N,Own,63,12,12,91,55,85,Y,Y,N,N,Greek,Y,Low-end,177399,12913,117688,3988,289,2646,Y,5,-79.36575,43.79055,5
1237,COPPI RISTORANTE,1-5 years,N,Own,34,10,61,89,30,94,Y,Y,Y,Y,Greek,Y,Average,519361,273491,206845,13460,4916,5360,Y,1,-79.40356,43.73169,1
1239,CORA,6-10 years,N,Lease,55,3,26,111,55,88,Y,Y,N,N,Others,Y,Low-end,152380,73676,172912,3953,2254,4486,Y,1,-79.37048,43.64978,1
1245,CORE RESTAURANT,Under 1 year,N,Lease,38,19,15,122,42,73,Y,Y,Y,Y,Korean,N,Average,183611,24419,298382,6573,1729,10682,Y,1,-79.34306,43.66058,1
1247,CORNER BY SPOON AND FORK,1-5 years,N,Lease,57,12,6,153,38,96,Y,N,Y,N,Chinese,N,Average,483157,32396,322411,10228,1064,6825,Y,3,-79.39519,43.67203,3
1248,CORNER CAFE,Under 1 year,N,Lease,42,3,23,110,44,71,Y,Y,N,Y,Others,N,Low-end,192463,66523,95297,6872,3216,3402,Y,5,-79.33576,43.7243,5
1249,CORNER PLACE,1-5 years,N,"Lease, want to purchase",51,19,63,118,49,52,Y,Y,Y,N,Mediterranean,N,Average,259816,9901,219518,10548,3069,8912,Y,5,-79.37152,43.64982,5
1254,COUNTRY STYLE DONUTS,1-5 years,N,Own,30,5,3,74,36,94,Y,N,Y,N,Greek,N,Average,261041,13689,173351,7044,1966,4677,Y,3,-79.29331,43.68989,3
1256,COUNTRY STYLE HUNGARIAN RESTAURANT,1-5 years,Y,"Lease, want to purchase",23,8,13,75,45,40,N,N,N,Y,Japanese,N,Low-end,241723,16860,85566,4908,360,1737,Y,4,-79.40901,43.66565,4
1260,CRAFT BEER MARKET RESTAURANT & BAR,11-20 years,Y,"Lease, want to purchase",41,6,20,118,51,69,Y,Y,N,N,Italian,N,Average,508483,96297,225381,19242,2091,8529,Y,4,-79.37794,43.65051,4
1264,CRAVE RESTAURANT AND BAR,Under 1 year,Y,Own,69,17,19,114,65,76,N,Y,N,N,Mexican,N,Low-end,262249,25821,202801,11371,3437,8793,Y,5,-79.45077,43.75323,5
1265,CRAZY D'S ALL NATURAL,Under 1 year,N,Own,19,16,40,156,64,70,Y,Y,N,N,Greek,Y,Low-end,256877,86869,110177,10193,2365,4371,Y,5,-79.24012,43.73675,5
1268,CREPE T.O,Under 1 year,Y,Own,44,8,56,100,41,41,Y,Y,Y,N,American,Y,Average,452968,113082,366802,10853,2261,8789,Y,3,-79.37594,43.64957,3
1269,CRIMSON TEAS,1-5 years,N,Lease,54,5,38,104,58,70,Y,Y,N,N,Japanese,N,High-end,771725,13217,240680,33347,11872,10400,Y,5,-79.39936,43.65702,5
1270,CRISPY MEAT & CATERING,Under 1 year,N,Own,41,8,11,117,20,67,Y,N,Y,N,Mexican,N,High-end,774425,28252,422398,23319,4797,12719,Y,4,-79.6032,43.74227,4
1272,CROCODILE ROCK,11-20 years,Y,Own,32,5,65,105,64,90,N,N,Y,Y,Chinese,Y,Low-end,273385,74816,94896,11002,2932,3819,Y,5,-79.38854,43.6483,5
1275,CROSSWINDS BAR & GRILL,11-20 years,Y,Lease,61,13,2,79,62,46,Y,N,N,Y,Greek,N,Average,212164,63717,240136,5681,810,6430,Y,5,-79.59871,43.68729,5
1276,CROWDED HOUSE,11-20 years,N,Own,18,7,39,125,7,90,Y,N,Y,N,American,Y,Low-end,194720,16998,118841,6212,1309,3791,Y,4,-79.33345,43.66236,4
1278,CROWN PRINCE FINE DINING AND BANQUET,1-5 years,N,Lease,5,10,21,112,15,57,Y,Y,Y,Y,Japanese,Y,Average,236169,48971,148294,8285,3969,5202,Y,3,-79.33785,43.80654,3
1279,CROWN PRINCESS FINE DINING,6-10 years,N,Lease,30,4,19,96,7,45,N,Y,Y,N,Chinese,Y,Low-end,129997,31866,103862,3877,81,3097,Y,3,-79.38741,43.66616,3
1281,CRU RESTAURANT,1-5 years,N,Lease,7,17,55,167,17,46,Y,Y,N,N,Chinese,N,Average,239778,30105,168075,9882,603,6927,Y,4,-79.37851,43.64978,4
1282,CRY BABY GALLERY,Over 20 years,Y,Lease,59,13,17,157,24,52,Y,Y,Y,N,Chinese,Y,Low-end,200257,121535,69162,4794,2319,1655,Y,5,-79.431,43.64982,5
1283,CRYSTAL,11-20 years,N,Own,19,2,55,72,44,43,Y,N,Y,Y,Vietnamese,Y,Average,388303,84966,147813,11101,2224,4225,Y,1,-79.4413,43.69263,1
1285,CUCINA BUCA,Under 1 year,N,Own,54,5,20,158,67,79,Y,Y,Y,N,Others,N,Low-end,242231,2414,142678,5596,1415,3296,Y,3,-79.39464,43.68831,3
1289,CULTURES & THAI EXPRESS,1-5 years,Y,Lease,68,18,50,80,0,88,Y,Y,N,N,Thai,N,High-end,732700,95003,278472,23063,2939,8765,Y,1,-79.38798,43.65588,1
1291,CUPPA TEA,11-20 years,N,Lease,12,9,37,153,40,62,Y,Y,Y,N,American,N,Average,239945,46166,285338,6225,2152,7403,Y,1,-79.37965,43.64013,1
1293,CURRY TWIST RESTAURANT,1-5 years,Y,Lease,18,3,61,136,57,43,Y,Y,Y,Y,Indian,N,Average,218279,87407,338585,7794,2785,12089,Y,5,-79.47057,43.6657,5
1294,CURVA NORD BAR,Over 20 years,N,Own,23,15,61,147,23,94,N,Y,Y,Y,Others,N,Average,368737,102398,309753,13848,4801,11633,Y,2,-79.46477,43.73137,2
1295,CUSTOM GRILLE- RICHTREE NATURAL MARKET RESTAURANTS,1-5 years,N,Lease,32,6,52,128,57,84,N,Y,N,N,Chinese,N,Average,502301,146847,342870,10200,6386,6963,Y,1,-79.38044,43.6562,1
1298,Cabin Sports Bar,Over 20 years,Y,Lease,40,19,57,114,42,57,N,Y,N,N,Greek,Y,Average,393946,6949,175895,12277,657,5481,Y,1,-79.43135,43.66089,1
1301,Cafe D Taj,Under 1 year,N,Lease,18,1,10,116,33,56,Y,N,Y,N,Vietnamese,N,Low-end,151445,46452,177504,4333,2397,5079,Y,5,-79.2776,43.69398,5
1304,Caledonia Bakery & Pastry,11-20 years,Y,Lease,25,16,65,152,15,68,Y,N,Y,N,Greek,N,Low-end,167188,19147,137269,6419,1224,5270,Y,5,-79.4544,43.67586,5
1305,Caribbean Coast Restaurant & Lounge,6-10 years,Y,Own,31,5,43,157,23,56,Y,N,Y,Y,Mediterranean,N,Low-end,184056,57649,118703,4981,346,3212,Y,1,-79.25506,43.73562,1
1308,Caribou Cafe,Under 1 year,N,Lease,56,15,14,111,7,43,Y,N,Y,N,Italian,N,High-end,543096,233000,420149,22984,3525,17781,Y,2,-79.18672,43.82536,2
1313,Central Bar & Grill,Under 1 year,N,Lease,37,6,43,143,44,61,Y,Y,Y,N,Others,Y,Average,266189,27310,240670,8492,2174,7677,Y,2,-79.50994,43.70017,2
1314,Centro Pizza and Bar,Over 20 years,N,Lease,67,6,35,121,8,86,Y,Y,N,N,Chinese,Y,Average,206804,24493,201233,6168,1326,6002,Y,2,-79.21978,43.73668,2
1315,Chappa Corner Cafe,Over 20 years,Y,Own,8,9,60,136,47,64,Y,Y,Y,N,Chinese,N,Low-end,187323,46567,148538,3815,1454,3025,Y,5,-79.44885,43.67689,5
1316,Charcoal Kebab House,1-5 years,Y,Own,37,2,30,136,59,91,Y,Y,Y,Y,Korean,Y,Low-end,179045,37864,173457,7934,3772,7687,Y,2,-79.2386,43.75731,2
1318,Chennai Dosa King,Under 1 year,Y,Lease,64,1,55,113,43,70,Y,Y,Y,N,Mexican,N,Low-end,245345,20498,76026,10843,956,3360,Y,5,-79.29974,43.78025,5
1319,Chick Fiesta,6-10 years,N,Own,66,10,29,110,24,63,Y,N,N,N,Japanese,N,Average,390618,51407,175687,9025,2624,4059,Y,1,-79.22583,43.76194,1
1324,Chris Jerk Caribbean Bistro,1-5 years,N,Lease,51,9,64,75,30,96,Y,N,N,N,Greek,N,Average,321213,44922,252165,10892,2264,8550,Y,4,-79.30233,43.78981,4
1325,Chubby's Sub,Under 1 year,N,Lease,61,15,30,141,18,51,N,Y,Y,N,Indian,Y,Low-end,148744,14623,154804,3117,476,3244,Y,5,-79.19945,43.80255,5
1328,Club Kennedy,1-5 years,N,Lease,16,16,46,156,31,69,N,Y,Y,N,Vietnamese,N,High-end,659282,15790,494839,28782,15790,21603,Y,4,-79.30594,43.82177,4
1338,Cross Roads Pool Hall & Pub,11-20 years,N,Lease,5,9,52,137,1,71,N,Y,Y,N,American,N,Low-end,126598,35335,105422,3894,1495,3242,Y,2,-79.2747,43.69457,2
1340,Crown Jewel Fine Dining,Over 20 years,Y,Own,40,4,53,81,21,73,N,Y,Y,Y,Mediterranean,N,Average,284107,79539,212467,8463,3731,6329,Y,5,-79.32185,43.81507,5
