ID,Name,Business_Operation_Year,Franchise,Own_Lease,Number_Of_Staff_Before_Covid,Number_Of_Staff_During_Covid,Number_Of_Staff_During_Reopen,Total_Hours_Per_Week_Before_Covid,Total_Hours_Per_Week_During_Covid,Total_Hours_Per_Week_During_Reopen,Delivery,Curbside_Pickup,Dine_In_Service,Patio_Service,Cuisine,Offer_Alcohol,Price_Point_Target,Income_052019_062019,Income_052020_062020,Income_052021_062021,Profit_052019_062019,Profit_052020_062020,Profit_052021_062021,Selected_Open,Helpfulness,Long,Lat,Helpfulness_Factor
1852,FLOCK ROTISSERIE + GREENS,1-5 years,N,Lease,22,19,52,121,60,43,Y,Y,N,N,Mediterranean,N,High-end,526334,119418,423022,17657,8032,14191,Y,2,-79.41083,43.76226,2
1853,FLOR DE SAL,Over 20 years,N,Own,12,10,4,108,37,81,Y,Y,N,N,Italian,Y,Low-end,247005,7413,108555,6028,1078,2649,Y,3,-79.40705,43.67755,3
1854,FLOR DOIS BISTRO,Under 1 year,Y,Own,45,14,15,135,67,50,Y,N,Y,Y,Vietnamese,Y,Average,206545,96595,98558,7988,2112,3811,N,0,-79.41916,43.65532,0
1855,FLORENTIA,Over 20 years,N,Lease,47,15,65,87,51,83,Y,Y,N,N,Others,N,Low-end,138355,74653,79777,4392,2008,2532,Y,5,-79.38798,43.70356,5
1856,FLORIDA REALLY GREEK,11-20 years,N,Lease,14,8,48,160,9,85,Y,Y,N,N,American,Y,Low-end,179034,40839,82076,4681,670,2146,Y,5,-79.348,43.68648,5
1857,FLOWER LANTERN VEGETARIAN RESTAURANT,1-5 years,Y,Lease,60,3,19,76,20,79,Y,Y,Y,N,Chinese,N,Average,280990,108881,108730,11267,2472,4360,N,0,-79.54987,43.74969,0
1858,FOCACCIA'S ITALIAN EATERY,1-5 years,N,Lease,48,13,46,90,47,85,Y,Y,N,N,Greek,N,High-end,695849,98482,247461,30625,8293,10891,Y,3,-79.60795,43.74296,3
1859,FOLLY BREW PUB,Over 20 years,N,"Lease, want to purchase",23,8,7,105,29,95,Y,Y,Y,Y,Thai,Y,Low-end,205791,50168,46289,6730,240,1513,N,0,-79.42597,43.65368,0
1860,FONDA LOLA,1-5 years,Y,Own,68,3,21,88,35,55,Y,N,Y,N,Mexican,N,Average,213149,26814,128569,5342,1003,3222,Y,1,-79.41663,43.64477,1
1861,FOOD & LIQUOR,1-5 years,Y,Lease,61,6,11,111,26,80,N,N,Y,N,Greek,N,Average,441466,141653,317759,11892,236,8560,Y,5,-79.44183,43.63959,5
1862,FOOD ART MUSIC BAR,1-5 years,Y,Lease,13,10,11,126,31,62,Y,N,Y,N,Japanese,N,Low-end,181948,40059,41418,5918,2359,1347,N,0,-79.40343,43.64743,0
1863,FOOD FACTOR,Over 20 years,N,Lease,28,15,55,88,54,56,N,Y,Y,Y,Chinese,N,Average,515848,173720,296351,21044,785,12090,Y,5,-79.37473,43.66649,5
1864,FOOD GARDEN RESTAURANT,1-5 years,Y,Own,19,12,44,156,13,42,Y,N,Y,N,Greek,N,Low-end,192047,2194,156261,4865,2194,3958,Y,5,-79.2567,43.73514,5
1865,FOOD HALL,11-20 years,N,Lease,46,3,5,140,56,79,Y,N,Y,N,Vietnamese,N,Low-end,217656,103126,117092,8578,2912,4614,N,0,-79.35387,43.66665,0
1866,FOOD TRIP FILIPINO RESTAURANT,11-20 years,N,Lease,14,1,11,87,35,97,Y,Y,Y,N,Chinese,N,Average,320428,38874,41080,11332,4021,1452,N,0,-79.43461,43.73848,0
1867,FOODBENDERS,Over 20 years,Y,Lease,66,5,2,136,46,42,N,N,Y,N,Korean,N,Average,397772,42657,42030,8110,3881,857,N,0,-79.43682,43.65958,0
1868,FOODRAMA,Over 20 years,N,Own,59,16,19,141,24,54,Y,Y,Y,N,Greek,Y,Average,468055,90502,158011,16790,3000,5668,Y,3,-79.36518,43.65743,3
1869,FOODWARE CAFE,Under 1 year,Y,Lease,64,17,67,151,65,43,N,N,Y,N,Korean,N,Average,344797,35174,120284,8879,5318,3097,Y,2,-79.45147,43.72608,2
1870,FOODWARES,Under 1 year,Y,Own,21,13,19,145,5,86,Y,N,Y,N,Vietnamese,N,Low-end,123913,45040,51250,4823,1978,1994,N,0,-79.37933,43.65233,0
1871,FOR THE WIN CAFE,Under 1 year,N,Lease,55,8,12,94,56,73,Y,N,Y,N,Others,N,Low-end,121134,6544,6089,2865,960,144,N,0,-79.40346,43.72867,0
1872,FORBIDDEN CITY,1-5 years,Y,Lease,44,7,11,117,47,91,N,Y,Y,N,Japanese,N,Low-end,242244,92300,184123,9342,3562,7100,Y,4,-79.42193,43.6328,4
1873,FOREST CAFE,1-5 years,N,Lease,66,10,24,114,58,68,Y,N,N,N,Chinese,N,Low-end,125251,76776,197600,3136,1471,4947,Y,5,-79.34505,43.77327,5
1874,FORGET ME NOT CAFE,6-10 years,N,Lease,14,18,21,113,57,43,N,N,Y,N,Mexican,Y,Low-end,132920,42937,135250,2724,334,2772,Y,2,-79.46657,43.73046,2
1875,FORGET ME NOT CAFE,6-10 years,N,Own,35,5,7,160,36,94,Y,Y,Y,N,Mediterranean,Y,Average,461392,94955,283874,9805,86,6033,Y,4,-79.40086,43.64578,4
1876,FORMOCHA,6-10 years,N,Lease,50,7,7,109,40,70,Y,N,Y,N,Greek,N,Low-end,259350,20132,21772,5360,573,450,N,0,-79.39608,43.70692,0
1877,FORNO CULTURA,Under 1 year,Y,Own,47,19,16,132,66,64,Y,Y,N,N,Italian,N,High-end,699036,267804,297900,22333,10021,9517,N,0,-79.42105,43.64409,0
1878,FORT YORK PIZZERIA,1-5 years,Y,Lease,42,4,14,145,0,52,Y,Y,N,N,Vietnamese,N,Average,395300,58123,64874,11471,1953,1882,N,0,-79.40558,43.63702,0
1879,FORTUNE SEAFOOD RESTAURANT,6-10 years,N,Lease,64,9,8,86,24,67,Y,N,N,N,Chinese,Y,Low-end,180554,36751,32695,7307,2720,1323,N,0,-79.29152,43.81403,0
1880,FORTY2 SUPPER CLUB,6-10 years,N,Own,58,12,18,115,21,52,Y,N,Y,N,Japanese,Y,Average,396527,193175,138458,10450,4777,3649,Y,5,-79.42654,43.63693,5
1881,FOUNDATION BAR- RICHTREE NATURAL MARKET RESTAURANTS,11-20 years,Y,Own,28,7,15,89,63,65,Y,Y,Y,N,Japanese,Y,Average,199059,76025,71862,8020,87,2895,N,0,-79.38044,43.6562,0
1882,FOUNDER BAR,1-5 years,Y,Lease,7,14,12,116,17,54,Y,Y,Y,N,Indian,N,Average,256788,59788,59737,8602,2046,2001,N,0,-79.42542,43.64956,0
1883,FOUNDER'S CLUB,6-10 years,N,Lease,32,3,1,139,28,80,N,Y,N,N,Mediterranean,N,Low-end,134812,49185,44524,2935,1031,969,N,0,-79.39012,43.64168,0
1884,FOUR ACES SNACK BAR,1-5 years,N,Own,53,2,17,128,57,90,Y,Y,Y,N,Others,N,Low-end,127071,63345,66578,5533,3733,2899,N,0,-79.43485,43.64978,0
1885,FOUR FOUR SOUTH VILLAGE,Under 1 year,N,Own,38,15,1,88,16,67,Y,N,Y,N,Thai,N,Average,300716,15704,15025,10441,1916,521,N,0,-79.3838,43.66233,0
1886,FOUR SEASONS CENTRE FOR THE PERFORMING ARTS,Under 1 year,N,"Lease, want to purchase",45,9,68,77,21,40,Y,Y,N,N,Vietnamese,N,Average,216125,57632,313493,7649,2089,11096,Y,4,-79.38586,43.65072,4
1887,FOUR STARS CAFE,6-10 years,Y,Lease,16,3,30,112,37,42,Y,Y,Y,N,Chinese,Y,Low-end,142404,40927,130089,6008,172,5489,Y,1,-79.43153,43.64956,1
1888,FOURS'S BAR AND GRILL,1-5 years,Y,Lease,58,9,18,79,56,63,Y,Y,N,N,Greek,N,Average,327208,101843,97048,7557,1734,2241,N,0,-79.26554,43.72725,0
1889,FOX & FIDDLE,11-20 years,N,Own,30,7,14,92,39,53,N,Y,Y,N,Vietnamese,N,Average,358478,73789,73210,11008,1280,2248,N,0,-79.48852,43.76371,0
1890,FOX & FIDDLE,1-5 years,Y,Lease,13,11,63,79,7,93,N,N,Y,N,Others,N,Average,254192,119652,177389,8233,2590,5745,Y,2,-79.34787,43.67808,2
1891,FOX & FIDDLE,Under 1 year,Y,Own,11,12,35,79,19,72,Y,Y,N,N,Italian,Y,Low-end,251243,12795,100006,5875,2661,2338,Y,4,-79.39397,43.64009,4
1892,FOX & FIDDLE,1-5 years,N,Lease,24,19,1,125,43,46,Y,Y,N,N,Mediterranean,N,Low-end,169535,49967,165367,5437,2724,5303,Y,3,-79.43996,43.6784,3
1893,FOX & JOHN'S PUB &  RESTAURANT,1-5 years,Y,Own,23,17,28,82,20,95,Y,N,Y,N,American,N,High-end,545209,203995,691310,18272,3384,23169,Y,5,-79.47524,43.65113,5
1894,FOX AND FIDDLE,1-5 years,N,Lease,23,17,3,163,23,70,N,Y,Y,N,Japanese,N,Average,278923,176945,165521,6365,3610,3777,N,0,-79.38308,43.66497,0
1895,FOX AND FIDDLE RESTAURANT,Under 1 year,N,Lease,16,18,55,113,32,56,Y,Y,N,Y,Chinese,N,Average,423683,40654,150908,10833,2931,3858,Y,1,-79.34959,43.75431,1
1896,FOXLEY,11-20 years,Y,Own,66,10,29,109,8,90,Y,N,Y,N,American,Y,Low-end,209284,3780,94634,7107,2549,3213,Y,5,-79.42036,43.64862,5
1897,FRAN'S RESTAURANT,Under 1 year,Y,Lease,50,9,67,136,21,81,Y,Y,Y,N,Italian,N,Average,267256,92721,233163,8533,618,7445,Y,5,-79.384,43.66134,5
1898,FRAN'S RESTAURANT,Under 1 year,Y,Lease,8,5,15,139,15,63,N,N,Y,N,Others,Y,High-end,567045,178587,170629,16724,7608,5032,N,0,-79.3768,43.64741,0
1899,FRAN'S RESTAURANT,1-5 years,Y,Lease,64,5,1,85,3,41,Y,N,N,N,Greek,N,Low-end,129426,39993,45303,3262,1740,1142,N,0,-79.37913,43.65452,0
1900,FRANCESCA  BAKERY,11-20 years,Y,Own,27,4,35,132,42,88,Y,Y,Y,N,Mediterranean,N,High-end,573294,85223,295699,21167,11646,10917,Y,3,-79.25676,43.78783,3
1901,FRANCOBOLLO,11-20 years,Y,Own,8,14,11,156,26,73,Y,Y,N,N,Others,N,Low-end,144151,24957,27433,3302,853,628,N,0,-79.41941,43.73445,0
1902,FRANK PIZZA HOUSE,Under 1 year,N,Lease,48,13,63,82,57,45,Y,Y,N,N,Mediterranean,Y,Low-end,160895,106207,122914,5859,67,4476,Y,3,-79.4493,43.67687,3
1903,FRANKIE'S,Under 1 year,N,Own,59,1,12,95,54,81,Y,Y,Y,N,Mediterranean,Y,Average,449388,138918,126394,14669,5974,4125,N,0,-79.34321,43.66056,0
1904,FRANKIES BAR & CAFE,1-5 years,N,Lease,25,13,5,166,2,64,Y,N,N,N,Indian,Y,Average,473771,152040,162695,13309,3151,4570,N,0,-79.41844,43.64436,0
1905,FRATELLI VILLAGE PIZZERIA,6-10 years,N,Lease,40,19,44,71,62,61,Y,Y,Y,N,Greek,Y,Low-end,201064,23373,118263,8719,678,5128,Y,4,-79.17,43.78398,4
1906,FRECLES FOX RESTAURANT,Over 20 years,N,Own,20,10,11,119,54,84,Y,N,Y,N,Greek,Y,Low-end,190680,44074,39211,8127,3380,1671,N,0,-79.497,43.61549,0
1907,FREE TIMES CAFE,1-5 years,Y,Own,21,16,55,158,6,59,Y,Y,Y,N,Thai,N,Low-end,141999,55562,128780,2871,1584,2604,Y,4,-79.40247,43.65766,4
1908,FRENZLINE SPORT BAR & GRILL,6-10 years,Y,Own,10,7,10,83,62,80,Y,N,Y,N,Japanese,Y,Low-end,234464,19599,18896,5395,126,434,N,0,-79.45027,43.69515,0
1909,FRESCO'S CUISINE,1-5 years,N,"Lease, want to purchase",61,8,9,129,1,61,Y,Y,Y,Y,Vietnamese,Y,Low-end,123343,17767,18699,2976,403,451,N,0,-79.40144,43.65385,0
1910,FRESH BURGER,1-5 years,N,Own,66,4,9,81,17,85,Y,Y,N,N,Greek,Y,Low-end,142413,21164,23471,4073,455,671,N,0,-79.46964,43.78718,0
1911,FRESH CUP BUBBLE TEA,1-5 years,Y,Own,35,8,5,147,22,80,Y,N,Y,Y,Vietnamese,Y,Average,324287,14965,15760,12177,1100,591,N,0,-79.35182,43.78608,0
1912,FRESH FIELDS,Over 20 years,Y,"Lease, want to purchase",30,11,10,77,11,97,Y,N,Y,N,Chinese,N,Average,305615,127064,172769,6518,1015,3684,Y,5,-79.43337,43.64974,5
1913,FRESH ON BLOOR,1-5 years,N,Lease,16,7,6,114,52,83,Y,Y,Y,N,Italian,Y,Low-end,173811,60124,91538,6680,2578,3518,Y,1,-79.40341,43.66674,1
1914,FRESH ON CRAWFORD,1-5 years,N,Own,47,18,52,126,57,89,Y,N,Y,N,Mediterranean,Y,Average,287036,6188,327582,6924,2089,7902,Y,1,-79.41492,43.64506,1
1915,FRESH ON EGLINTON,Under 1 year,N,Own,49,3,4,160,6,77,Y,Y,Y,N,Vietnamese,N,Average,452037,77163,76771,11533,2310,1958,N,0,-79.3959,43.70763,0
1916,FRESH ON FRONT,1-5 years,N,Own,36,15,69,151,25,77,Y,Y,N,N,Chinese,N,High-end,638231,209228,297168,21414,21,9970,Y,4,-79.37437,43.64793,4
1917,FRESH ON SPADINA,6-10 years,N,Lease,21,5,64,104,15,65,Y,N,Y,N,Indian,N,Average,433439,83464,339504,12419,4177,9727,Y,2,-79.39588,43.64788,2
1918,FRESH PAINT STUDIO + CAFE,1-5 years,Y,Own,28,10,1,154,55,53,N,Y,Y,N,American,N,Average,463718,235172,136339,9404,3034,2764,Y,5,-79.31764,43.68443,5
1919,FRESH PIZZA PLUS,Under 1 year,N,Own,58,7,7,105,66,90,N,Y,Y,Y,Others,N,Low-end,243528,104129,156414,8848,682,5683,Y,1,-79.48336,43.62093,1
1920,FRESH ROLLS THAI & VIETNAMESE FUSION CUISINE,6-10 years,N,Own,7,7,50,133,59,70,Y,Y,Y,N,Greek,Y,Low-end,157586,31575,211439,6592,2405,8845,Y,3,-79.55898,43.61438,3
1921,FRESH SLICE PIZZA,11-20 years,Y,Lease,6,13,1,92,0,43,Y,N,Y,N,Japanese,N,Low-end,253892,97712,196585,6687,1507,5177,Y,3,-79.39699,43.70142,3
1922,FRESH START BAKERY & CAFE,Under 1 year,Y,Own,8,5,7,156,7,78,N,N,Y,N,Greek,N,Low-end,120617,53298,53869,2954,1303,1319,N,0,-79.3833,43.65622,0
1923,FRESHII,11-20 years,Y,Own,50,6,40,85,25,92,Y,Y,Y,N,Others,N,Average,208493,54696,263743,8755,2873,11076,Y,1,-79.48359,43.62321,1
1924,FRESHII,Under 1 year,Y,Own,66,15,29,132,54,66,Y,Y,Y,N,Mediterranean,N,High-end,626069,193040,370613,14848,4759,8789,Y,2,-79.31241,43.7571,2
1925,FRESHII,Under 1 year,N,Own,16,16,8,153,46,55,Y,N,Y,N,Mexican,Y,Low-end,251491,28416,29587,5685,673,668,N,0,-79.37459,43.64237,0
1926,FRESHII,Over 20 years,N,Lease,27,2,5,158,22,55,Y,N,Y,Y,Mexican,Y,High-end,735394,134283,129444,29368,13493,5169,N,0,-79.39193,43.64911,0
1927,FRESHII,1-5 years,N,Own,28,3,3,161,51,81,Y,Y,N,N,American,N,Average,355412,44141,161362,11616,4024,5274,Y,3,-79.41899,43.73162,3
1928,FRESHII,1-5 years,N,Lease,49,16,3,133,68,49,Y,Y,Y,N,Thai,Y,Low-end,185279,77071,71881,7596,4512,2947,N,0,-79.38764,43.66465,0
1929,FRESHII,Under 1 year,N,Own,39,14,11,142,2,44,N,Y,Y,N,Greek,N,Low-end,254562,22599,93716,5886,2567,2167,Y,3,-79.29845,43.67069,3
1930,FRESHII,1-5 years,N,Lease,65,10,3,101,2,54,Y,N,N,N,Greek,N,Low-end,122290,72030,79343,3114,258,2020,N,0,-79.36287,43.7103,0
1931,FRESHII,1-5 years,Y,Own,38,8,25,161,62,74,Y,N,N,N,Chinese,N,Low-end,227426,151860,148852,5637,103,3689,Y,4,-79.55439,43.61975,4
1932,FRESHII,1-5 years,Y,Own,42,2,12,128,69,46,Y,Y,Y,N,Chinese,N,Average,293799,84992,93087,11967,7054,3791,N,0,-79.35025,43.67764,0
1933,FRESHII,Under 1 year,Y,Lease,45,13,21,81,33,92,Y,Y,Y,Y,Vietnamese,Y,Low-end,204773,99800,107137,5139,2052,2689,Y,4,-79.46812,43.67305,4
1934,FRESHII,11-20 years,N,Own,30,7,16,123,64,74,Y,Y,Y,N,Vietnamese,Y,Low-end,150925,44778,50223,4647,2073,1546,N,0,-79.38404,43.66062,0
1935,FRESHII,Over 20 years,N,Lease,39,10,53,165,59,81,Y,Y,Y,N,Chinese,N,Average,230512,97433,296736,9789,4092,12602,Y,1,-79.36521,43.65163,1
1936,FRESHII,6-10 years,N,Lease,52,14,7,133,69,68,N,N,Y,N,Greek,Y,Low-end,149212,81113,70412,4847,830,2287,N,0,-79.38324,43.64743,0
1937,FRESHII,11-20 years,N,Own,14,7,49,101,59,96,Y,Y,Y,N,Mediterranean,N,Average,191781,64870,177513,8555,690,7918,Y,2,-79.39441,43.67121,2
1938,FRESHII,Under 1 year,Y,Lease,24,13,32,135,2,59,N,N,N,N,Vietnamese,N,Average,421953,71157,312075,9429,5665,6974,Y,1,-79.38822,43.65626,1
1939,FRESHII,1-5 years,Y,Lease,40,7,23,88,65,86,N,Y,Y,N,Japanese,Y,Average,351776,32180,181024,7674,790,3949,Y,4,-79.38978,43.67851,4
1940,FRESHII,11-20 years,Y,Lease,38,13,16,100,66,95,Y,Y,N,N,Japanese,N,Low-end,202727,57947,217914,6612,129,7108,Y,3,-79.40338,43.731,3
1941,FRESHII,Over 20 years,N,"Lease, want to purchase",61,19,3,108,52,41,N,Y,Y,Y,Mediterranean,Y,Low-end,235780,56040,61683,10106,1285,2644,N,0,-79.41314,43.68902,0
1942,FRESHII,1-5 years,Y,Own,38,4,11,72,69,54,Y,N,Y,Y,Mediterranean,N,Low-end,183460,49229,45350,3860,1756,954,N,0,-79.39513,43.68969,0
1943,FRESHSLICE PIZZA,1-5 years,N,Lease,67,18,60,152,33,44,Y,N,Y,N,Chinese,Y,Average,367321,109826,250930,14428,4743,9856,Y,1,-79.40479,43.64348,1
1944,FRESHWEST GRILL & FAST FRESH FOODS,6-10 years,N,Lease,31,13,18,119,9,87,Y,N,Y,N,Thai,N,High-end,758147,154037,359213,30684,16203,14538,Y,5,-79.38484,43.65765,5
1945,FRIAR & FIRKIN,1-5 years,Y,Own,16,16,56,100,68,84,Y,Y,Y,N,Korean,Y,Low-end,219980,50085,107241,4608,331,2246,Y,2,-79.39108,43.64956,2
1946,FRIDAY ROOTS AND VIBES,11-20 years,Y,"Lease, want to purchase",27,12,14,128,60,40,Y,Y,Y,N,Others,N,Average,478165,302689,266336,17259,2634,9613,N,0,-79.41145,43.6512,0
1947,FRIEND'S BAR AND RESTAURANT,Under 1 year,Y,Own,35,7,3,87,41,69,Y,Y,Y,Y,Indian,Y,High-end,454926,197761,184823,9417,1161,3825,N,0,-79.22562,43.74143,0
1948,FRIEND'S CATERING,6-10 years,N,Own,16,2,5,115,32,77,Y,Y,N,N,Mediterranean,N,High-end,535098,297736,380748,17303,3718,12312,Y,1,-79.37304,43.65368,1
1949,FRIENDLY HOUSE RESTAURANT,Over 20 years,Y,Lease,39,15,15,110,45,62,Y,Y,Y,N,Thai,N,Low-end,155082,65431,58557,6917,3515,2612,N,0,-79.41765,43.78677,0
1950,FRIENDSHIP LOUNGE,Under 1 year,N,Own,23,14,6,140,38,95,N,Y,N,N,Greek,Y,High-end,720570,148264,169749,26212,6183,6175,N,0,-79.3274,43.68232,0
1951,FRIENDSHIP RESTAURANT,11-20 years,Y,Lease,57,17,27,159,56,51,N,N,N,N,Vietnamese,Y,High-end,797690,157559,306706,29543,835,11359,Y,1,-79.32228,43.77603,1
1952,FRISACA,11-20 years,Y,Own,38,3,62,116,15,96,Y,N,N,N,Others,Y,Average,233088,54287,249284,8450,173,9038,Y,3,-79.40423,43.64715,3
1953,FRITOU,1-5 years,Y,Lease,13,17,42,91,58,80,Y,N,Y,N,Mexican,N,Low-end,202496,40429,64281,4680,1683,1485,Y,5,-79.55927,43.74895,5
1954,FROG AND THE CROWN,1-5 years,N,Own,62,14,12,137,69,66,Y,Y,Y,Y,American,N,Average,294467,6710,6901,8109,1021,190,N,0,-79.30349,43.72199,0
1955,FRUITFUL MARKET,1-5 years,Y,Lease,9,10,2,143,49,87,Y,N,N,Y,Italian,Y,Low-end,158652,6844,6371,3528,528,141,N,0,-79.3411,43.66433,0
1956,FUDAO NOODLE HOUSE,1-5 years,N,Lease,29,19,17,166,6,69,Y,Y,Y,N,Mexican,N,Average,240300,44592,43965,9684,2340,1771,N,0,-79.39899,43.65464,0
1957,FUEL PLUS,1-5 years,Y,"Lease, want to purchase",55,19,42,79,25,46,Y,N,Y,Y,Thai,N,Average,297073,28013,185777,11097,3122,6939,Y,5,-79.35556,43.65301,5
1958,FUJIYAMA,6-10 years,Y,Own,21,18,33,74,58,96,N,N,N,N,Thai,Y,High-end,695555,170917,377706,20299,3868,11023,Y,2,-79.29337,43.8157,2
1959,FUKUI SUSHI,1-5 years,N,Own,14,7,1,112,15,43,N,N,Y,N,Mediterranean,N,Low-end,250162,31002,155757,11216,4964,6983,Y,3,-79.37564,43.70628,3
1960,FULL HOUSE CHINESE,Under 1 year,Y,Lease,40,8,43,98,1,43,Y,N,Y,N,Others,Y,Low-end,203825,86319,119347,8905,1913,5214,Y,5,-79.28682,43.80374,5
1961,FULL OF BEANS COFFEE,1-5 years,N,Lease,22,7,7,139,4,62,Y,Y,Y,N,Mediterranean,Y,Low-end,222106,54551,54431,6483,249,1588,N,0,-79.4273,43.64962,0
1962,FULLALUV,Over 20 years,Y,Own,31,8,11,145,29,50,N,N,N,N,Vietnamese,Y,High-end,586423,290454,321741,20381,6556,11182,N,0,-79.50382,43.70393,0
1963,FUNCTION BAR,Under 1 year,N,Lease,36,4,56,126,17,44,Y,N,Y,N,Vietnamese,N,High-end,755946,257245,235192,16554,7245,5150,Y,5,-79.39817,43.70755,5
1964,FUNE JAPANESE RESTAURANT,6-10 years,Y,Lease,50,14,4,144,54,90,Y,N,Y,N,Others,N,High-end,564424,170343,149662,19793,1965,5248,N,0,-79.38655,43.6486,0
1965,FUNNEL CAKE,11-20 years,Y,Lease,27,3,13,136,41,79,N,Y,Y,N,Mexican,Y,Average,348095,67603,62711,13182,4147,2374,N,0,-79.38429,43.6652,0
1966,FUNNY BONES,Over 20 years,N,"Lease, want to purchase",53,18,1,139,68,82,Y,Y,Y,N,Vietnamese,N,High-end,670203,309520,287331,24883,7286,10668,N,0,-79.50883,43.59976,0
1967,FURNITURE WAREHOUSE,1-5 years,Y,Lease,32,4,63,160,29,87,Y,Y,Y,Y,Indian,Y,High-end,574613,78598,358196,22657,10468,14124,Y,4,-79.40802,43.66586,4
1968,FUSARO'S,Over 20 years,N,Own,51,19,16,139,36,47,Y,Y,N,N,Mexican,Y,Low-end,178600,72998,74285,7507,2312,3122,N,0,-79.36926,43.65343,0
1969,FUSARO'S KITCHEN,11-20 years,N,Lease,24,14,7,161,67,75,N,Y,Y,N,Japanese,Y,Low-end,207597,31512,32463,5894,1613,921,N,0,-79.39588,43.64788,0
1970,FUSHIMI,6-10 years,Y,Lease,27,16,32,123,30,93,Y,Y,N,N,Korean,N,Average,213054,44685,210089,7632,3034,7526,Y,2,-79.38037,43.66527,2
1971,FUSILLI RISTORANTE,1-5 years,N,Lease,32,19,60,144,14,48,Y,N,Y,N,Greek,N,Low-end,166571,40395,183195,4440,1174,4883,Y,5,-79.35716,43.65715,5
1972,FUTURE BISTRO,11-20 years,Y,"Lease, want to purchase",67,5,2,151,22,89,Y,Y,Y,N,Thai,N,High-end,641466,223619,200904,27179,1119,8512,N,0,-79.40751,43.66589,0
1973,FUWA FUWA,1-5 years,Y,Lease,67,17,15,95,63,66,N,Y,Y,Y,Mexican,Y,Low-end,190301,47469,53421,5628,1113,1580,N,0,-79.40792,43.66603,0
1974,FUWA FUWA,Under 1 year,Y,Lease,62,17,15,138,9,52,Y,N,N,N,Thai,Y,Low-end,252349,63824,67547,5741,3581,1536,N,0,-79.39909,43.71159,0
1975,FUZEN JAPANESE FUSION CUISINE,1-5 years,Y,Lease,29,5,44,144,18,93,Y,Y,Y,N,Japanese,N,Average,353619,175926,152640,10465,649,4517,Y,5,-79.36968,43.64998,5
1976,FV FOODS,1-5 years,N,Own,62,10,2,138,57,45,N,N,N,N,Indian,Y,High-end,661491,225674,211714,15475,831,4953,N,0,-79.29261,43.7456,0
1977,FV FOODS,1-5 years,N,Lease,9,19,59,123,45,57,Y,Y,Y,N,Mediterranean,N,Low-end,241039,31755,81307,5517,751,1861,Y,1,-79.43462,43.73762,1
1978,Falafel World,1-5 years,N,Lease,68,18,58,111,52,60,Y,Y,Y,N,Vietnamese,Y,Average,261922,69098,357307,6075,1086,8287,Y,1,-79.48281,43.64993,1
1979,Family Restaurant Wok & Fortune,11-20 years,N,Lease,63,3,13,126,69,76,N,N,Y,N,Mediterranean,Y,Average,463789,255935,218280,12453,3148,5861,Y,3,-79.23811,43.73941,3
1980,Faryab Restaurant,1-5 years,N,Lease,29,8,43,164,38,56,Y,Y,Y,Y,Greek,N,Average,439964,169483,201113,9169,1522,4191,Y,4,-79.30522,43.74252,4
1981,Fat Bastard Burrito Co.,Under 1 year,N,Own,37,4,60,164,30,62,Y,Y,Y,N,Japanese,N,Low-end,165249,74916,154798,3511,1005,3289,Y,5,-79.42142,43.63977,5
1982,Fire Dutch's Jamaican Take Out,6-10 years,Y,Own,55,2,10,156,54,48,Y,Y,N,N,Japanese,Y,Low-end,260852,135580,138466,10761,2916,5712,N,0,-79.19417,43.76332,0
1983,Flaming Kitchen,Under 1 year,Y,Lease,40,9,7,128,8,41,Y,Y,Y,N,Chinese,N,Average,378787,3642,3961,7757,3642,81,N,0,-79.28761,43.80514,0
1984,Fresh Choice Cafe,Under 1 year,N,Lease,15,18,14,151,0,74,Y,N,Y,N,Japanese,N,Low-end,214931,46224,42496,4778,1124,944,N,0,-79.29468,43.76296,0
1985,Freshii,1-5 years,Y,Lease,55,8,39,125,35,71,Y,N,Y,N,Korean,N,High-end,454417,10052,393532,18576,8108,16087,Y,5,-79.25463,43.78545,5
1986,Freshii,Under 1 year,Y,Own,31,12,66,114,53,54,Y,N,Y,N,Others,Y,Average,373792,238925,246259,9122,1309,6009,Y,5,-79.29391,43.72749,5
1987,Fuji Lamb House,Under 1 year,N,Lease,31,11,3,108,4,46,Y,N,Y,N,Italian,Y,Low-end,266599,7838,8658,7606,458,247,N,0,-79.33138,43.80429,0
1988,Full Stop,Under 1 year,Y,Own,55,19,37,165,15,68,Y,N,N,N,Mediterranean,N,Low-end,256105,27577,180400,6316,1347,4449,Y,2,-79.46775,43.6657,2
1989,G J RESTAURANT,6-10 years,N,"Lease, want to purchase",44,7,52,81,16,78,Y,Y,Y,N,Others,Y,High-end,629125,19933,467604,20636,724,15338,Y,4,-79.47581,43.7671,4
1990,G-B HAND-PULLED NOODLES,11-20 years,N,Lease,53,8,16,128,23,40,Y,Y,Y,N,Chinese,Y,Average,318817,163592,174259,10122,1915,5532,N,0,-79.33739,43.66902,0
1991,G. G. BAR & EATERY,1-5 years,N,Own,22,7,49,101,31,58,Y,N,Y,Y,Mexican,Y,Average,453953,110911,227052,11870,1833,5937,Y,4,-79.32831,43.67061,4
1992,GA BIN KOREAN RESTAURANT,11-20 years,N,Own,52,16,58,148,30,58,Y,N,Y,N,Mexican,Y,Low-end,254256,14500,95920,9121,4255,3441,Y,3,-79.29921,43.82188,3
